age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,player_name,season
26.360447,206.83492,108.60879,42.86557,5.31907,6.112358,1.0368986,-4.5685406,0.11328533,0.21756992,0.15135393,0.49110004,0.08990847,Ben Wallace,100
31.966957,189.68324,90.843994,42.841137,6.1650696,1.449419,3.3594134,-3.5618603,0.014032739,0.091645494,0.18572052,0.48338062,0.25477934,Beno Udrih,18
30.417706,203.8321,101.3189,46.605072,8.396259,4.8615823,2.0504785,-2.3171268,0.07178554,0.17747083,0.19035764,0.4966061,0.14771363,Billy Owens,100
31.549757,187.71245,83.041374,43.562283,7.7589965,2.2925017,3.8300614,-2.5275216,0.01723618,0.095236495,0.18477629,0.48305136,0.2683218,Bimbo Coles,100
30.643717,204.095,114.35774,44.087246,4.135613,4.006991,0.87120223,-3.7351162,0.08411629,0.18280786,0.14414385,0.5153765,0.079342164,Bismack Biyombo,24
32.20505,204.84306,109.91978,43.416885,6.321187,3.4096415,1.8707731,-2.4946392,0.04813956,0.15626466,0.17266281,0.50207496,0.14033563,Blake Griffin,24
29.657917,201.49182,97.2808,44.058712,6.9943843,4.8822055,1.8181189,-1.6119045,0.0722612,0.1731542,0.15405081,0.52845603,0.124791846,Bo Outlaw,100
27.257833,193.57893,89.10741,43.23291,6.342211,2.600207,3.600633,-4.337276,0.03659301,0.119645566,0.187211,0.46954572,0.2598303,Bob Sura,100
31.086298,218.53383,126.19815,30.735222,5.127539,3.1506958,0.12925747,-6.1045623,0.10329227,0.20308381,0.20398438,0.5076923,0.049921893,Boban Marjanovic,24
27.237823,186.2236,82.0923,43.772568,10.144472,3.0580266,3.639923,-4.1687536,0.035590746,0.10607767,0.22253487,0.47232,0.2601061,Bobby Jackson,100
29.15776,208.30489,112.60044,61.384304,13.13673,7.543487,1.6143874,0.43565136,0.07432702,0.21667689,0.20761782,0.5567355,0.091808125,Bobby Portis,24
30.255875,198.77179,103.65384,32.07177,2.8473532,1.4926178,0.78007525,-6.6520815,0.041594565,0.12296185,0.14865184,0.4659637,0.105784394,Bobby Simmons,13
31.045757,197.2971,97.80473,52.918266,11.95367,3.0270197,2.6725397,-0.33585316,0.015538783,0.11160134,0.20911205,0.53728306,0.1625886,Bogdan Bogdanovic,24
33.90773,200.77895,100.32852,58.148087,16.172714,3.751332,2.244968,2.1118345,0.017046764,0.117448695,0.24224296,0.565471,0.12010786,Bojan Bogdanovic,24
25.722681,196.57076,93.73453,42.57112,10.4476,3.7534218,1.5857717,-5.3524027,0.06258376,0.1408646,0.2422407,0.48232883,0.15045176,Bonzi Wells,100
33.81898,201.99059,108.38669,53.34559,5.4902606,2.55801,2.187669,-0.958127,0.037729,0.1316347,0.15663205,0.506938,0.15235567,Boris Diaw,18
28.181452,204.13495,100.19329,55.794052,9.285966,2.9981718,1.2937914,-2.165881,0.024477232,0.124617346,0.18711731,0.5300277,0.09765607,Bostjan Nachbar,9
25.189991,211.33473,112.51126,51.529366,10.718061,5.0643873,2.1886783,-1.2393781,0.06944378,0.16929103,0.21246466,0.5159338,0.14023049,Brad Miller,100
30.869823,191.79921,92.55563,54.33187,21.134212,3.9654398,4.987188,2.1804767,0.0188534,0.1065906,0.29330307,0.5517823,0.25016585,Bradley Beal,24
30.202238,207.16695,99.64875,33.150627,4.6732626,2.9544985,0.42597997,-3.8096986,0.073413566,0.16251896,0.1590435,0.5312636,0.06650708,Brandan Wright,19
31.793432,203.67905,111.8059,49.666626,6.3925343,3.3419688,0.85969746,-2.756545,0.06470589,0.15622066,0.17382243,0.5121619,0.08068715,Brandon Bass,18
25.951742,200.30067,89.593445,55.358624,23.719826,5.922379,5.316253,3.8969803,0.016323293,0.1381179,0.2999031,0.57233894,0.2560686,Brandon Ingram,24
28.29263,184.60257,77.51526,41.923058,6.8623567,1.6929988,3.9218876,-3.865771,0.020515854,0.08628328,0.1896528,0.4760638,0.28236824,Brandon Jennings,19
29.391563,189.60097,86.38067,33.401184,6.641834,1.1193874,2.1512725,-5.851288,0.017184567,0.09032899,0.20051958,0.48198357,0.19713522,Brandon Knight,23
27.90531,196.70856,95.81075,40.401634,9.887051,2.558914,2.9883707,-3.794265,0.032384515,0.11769764,0.21691573,0.49636588,0.20306498,Brandon Roy,14
31.467672,198.4442,100.67603,39.91761,3.0975819,1.382635,0.7760414,-4.5551753,0.02303209,0.11096566,0.13145418,0.497828,0.09368302,Brandon Rush,18
32.13405,212.67365,117.92158,37.41728,4.011143,3.6829524,0.33199918,-3.7831142,0.09723136,0.1962297,0.15490097,0.4999308,0.04713916,Brendan Haywood,16
28.8048,197.54991,90.47577,42.40711,9.776761,3.038914,2.8551333,-2.181301,0.026853835,0.1179979,0.20025545,0.5187471,0.19682072,Brent Barry,100
30.502394,184.93533,83.3953,41.043407,5.9964523,1.5681084,2.8658695,-4.535592,0.02145527,0.08721922,0.18322408,0.48247358,0.23557672,Brent Price,100
25.34797,177.29697,74.00137,45.856304,10.336623,2.9186726,7.103737,-2.9846275,0.016867138,0.08397445,0.20353049,0.46877155,0.42650852,Brevin Knight,100
32.942944,202.71594,107.40192,35.74884,2.102804,1.2207226,0.7853294,-4.2822514,0.03445676,0.1229577,0.12810382,0.49623066,0.09280346,Brian Cardinal,13
30.176842,204.74011,111.49115,31.297941,3.685603,1.5930351,0.16554499,-8.147252,0.050596833,0.14316279,0.18023546,0.47373956,0.07730923,Brian Cook,13
28.707743,205.96902,113.64781,48.09067,10.368075,7.2680964,1.4786446,-2.2298424,0.097094506,0.22369277,0.19014332,0.52942944,0.097133085,Brian Grant,100
30.420012,185.52771,80.40454,42.039505,5.033442,0.6913022,2.1176524,-4.7011046,0.015281453,0.0735257,0.18430233,0.47361234,0.20705074,Brian Roberts,18
31.08641,204.23299,105.030716,28.57174,2.243125,1.049356,0.7831305,-5.768326,0.039920557,0.12517458,0.14326805,0.4880986,0.10156623,Brian Scalabrine,13
