,player_name,season,age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct
811,Jerome Kersey,98,36.0,200.66,102.0582,37,6.3,3.6,1.2,8.7,0.093,0.141,0.188,0.447,0.095
1248,Jerome Kersey,99,37.0,200.66,102.0582,45,3.2,2.9,0.9,7.6,0.07,0.139,0.157,0.352,0.099
1768,Jerome Moiso,1,23.0,208.28,105.233344,24,1.5,1.8,0.1,-2.2,0.091,0.273,0.187,0.422,0.043
2503,Jerome Moiso,2,24.0,208.28,105.233344,15,1.1,1.7,0.3,0.8,0.061,0.3,0.171,0.4,0.085
2995,Jerome Moiso,3,25.0,208.28,105.233344,51,4.0,3.5,0.4,1.1,0.107,0.216,0.17,0.542,0.063
3220,Jerome Moiso,4,26.0,208.28,106.59412,35,2.9,3.2,0.2,-3.3,0.1119999999999999,0.198,0.15,0.506,0.037
3904,Jerome Moiso,5,27.0,208.28,117.93392,20,1.4,1.9,0.1,-18.5,0.093,0.262,0.114,0.59,0.0139999999999999
10183,Jerome Robinson,19,22.0,195.58,86.18248,33,3.4,1.2,0.6,-3.4,0.009,0.109,0.159,0.491,0.08
10685,Jerome Robinson,20,23.0,193.04,86.18248,63,5.1,2.0,1.4,-1.0,0.012,0.11,0.155,0.476,0.123
11244,Jerome Robinson,21,24.0,193.04,86.18248,17,4.9,2.2,1.5,-13.1,0.011,0.105,0.161,0.4,0.114
1377,Jerome Williams,0,27.0,205.74,93.439952,82,8.4,9.6,0.8,4.0,0.153,0.278,0.142,0.593,0.053
1773,Jerome Williams,1,28.0,205.74,93.439952,59,6.3,6.5,0.8,0.1,0.121,0.239,0.153,0.526,0.062
2522,Jerome Williams,2,29.0,205.74,93.439952,68,7.6,5.7,1.1,2.9,0.113,0.1639999999999999,0.152,0.542,0.074
2994,Jerome Williams,3,30.0,205.74,93.439952,71,9.7,9.2,1.3,-4.5,0.107,0.212,0.147,0.525,0.067
3219,Jerome Williams,4,31.0,205.74,93.439952,68,6.2,7.0,1.1,-6.7,0.1169999999999999,0.22,0.135,0.522,0.076
3903,Jerome Williams,5,32.0,205.74,93.439952,79,4.5,3.6,0.5,0.5,0.114,0.17,0.144,0.563,0.055
50,Jerome Williams,97,24.0,205.74,93.439952,33,1.5,1.5,0.2,3.0,0.144,0.182,0.181,0.419,0.071
810,Jerome Williams,98,25.0,205.74,93.439952,77,5.3,4.9,0.6,6.6,0.155,0.185,0.147,0.568,0.061
1249,Jerome Williams,99,26.0,205.74,93.439952,50,7.1,7.0,0.5,3.0,0.1669999999999999,0.21,0.149,0.5579999999999999,0.036
8571,Jerrelle Benimon,15,23.0,203.0,111.0,2,0.0,1.5,0.0,120.0,1.0,0.4,0.1669999999999999,0.0,0.0
6696,Jerry Smith,12,24.0,187.96,86.18248,5,1.4,1.4,0.8,-10.8,0.048,0.128,0.147,0.25,0.154
1378,Jerry Stackhouse,0,25.0,198.12,98.883056,82,23.6,3.8,4.5,0.0,0.043,0.072,0.289,0.545,0.2
1783,Jerry Stackhouse,1,26.0,198.12,98.883056,80,29.8,3.9,5.1,-1.2,0.032,0.073,0.348,0.521,0.258
2520,Jerry Stackhouse,2,27.0,198.12,98.883056,76,21.4,4.1,5.3,2.7,0.033,0.103,0.321,0.518,0.288
2993,Jerry Stackhouse,3,28.0,198.12,98.883056,70,21.5,3.7,4.5,0.1,0.027,0.084,0.278,0.528,0.216
3230,Jerry Stackhouse,4,29.0,198.12,98.883056,26,13.9,3.6,4.0,-9.4,0.023,0.1169999999999999,0.256,0.494,0.24
3901,Jerry Stackhouse,5,30.0,198.12,98.883056,56,14.9,3.3,2.3,4.1,0.027,0.0969999999999999,0.25,0.525,0.1369999999999999
4096,Jerry Stackhouse,6,31.0,198.12,98.883056,55,13.0,2.8,2.9,3.3,0.026,0.093,0.248,0.511,0.186
4865,Jerry Stackhouse,7,32.0,198.12,98.883056,67,12.0,2.2,2.8,7.3,0.0289999999999999,0.079,0.244,0.537,0.195
5184,Jerry Stackhouse,8,33.0,198.12,98.883056,58,10.7,2.3,2.5,2.5,0.027,0.077,0.2189999999999999,0.523,0.171
5339,Jerry Stackhouse,9,34.0,198.12,98.883056,10,4.2,1.7,1.2,-24.1,0.032,0.08,0.1939999999999999,0.3329999999999999,0.129
6152,Jerry Stackhouse,10,35.0,198.12,98.883056,42,8.5,2.4,1.7,1.3,0.026,0.108,0.22,0.517,0.133
6313,Jerry Stackhouse,11,36.0,198.12,98.883056,7,1.7,1.0,0.4,-4.4,0.02,0.15,0.161,0.3979999999999999,0.1
6695,Jerry Stackhouse,12,37.0,198.12,98.883056,30,3.6,0.8,0.5,-0.9,0.025,0.066,0.206,0.49,0.092
7409,Jerry Stackhouse,13,38.0,198.12,98.883056,37,4.9,0.9,0.9,-1.7,0.01,0.063,0.17,0.5,0.107
51,Jerry Stackhouse,97,22.0,198.12,98.883056,81,20.7,4.2,3.1,-6.8,0.053,0.063,0.254,0.524,0.134
809,Jerry Stackhouse,98,23.0,198.12,98.883056,79,15.8,3.4,3.1,-0.6,0.049,0.074,0.25,0.532,0.17
1250,Jerry Stackhouse,99,24.0,198.12,98.883056,42,14.5,2.5,2.8,0.6,0.026,0.083,0.2789999999999999,0.509,0.198
5341,Jerryd Bayless,9,20.0,190.5,90.7184,53,4.3,1.1,1.5,-1.4,0.015,0.092,0.205,0.487,0.2019999999999999
6151,Jerryd Bayless,10,21.0,190.5,90.7184,74,8.5,1.6,2.3,1.1,0.017,0.0969999999999999,0.247,0.534,0.226
6314,Jerryd Bayless,11,22.0,190.5,90.7184,71,9.2,2.3,3.7,-8.9,0.02,0.11,0.2239999999999999,0.536,0.294
6694,Jerryd Bayless,12,23.0,190.5,94.347136,31,11.4,2.1,3.8,-2.3,0.0139999999999999,0.103,0.244,0.561,0.305
7433,Jerryd Bayless,13,24.0,190.5,90.7184,80,8.7,2.2,3.3,0.0,0.0139999999999999,0.106,0.208,0.514,0.254
7683,Jerryd Bayless,14,25.0,190.5,90.7184,72,9.3,2.0,2.7,-4.4,0.015,0.086,0.198,0.498,0.187
8570,Jerryd Bayless,15,26.0,190.5,90.7184,77,7.8,2.7,3.0,0.7,0.015,0.125,0.1889999999999999,0.519,0.221
8664,Jerryd Bayless,16,27.0,190.5,90.7184,52,10.4,2.7,3.1,-4.9,0.016,0.092,0.1669999999999999,0.568,0.168
9497,Jerryd Bayless,17,28.0,190.5,90.7184,3,11.0,4.0,4.3,-12.9,0.047,0.127,0.284,0.4529999999999999,0.361
10024,Jerryd Bayless,18,29.0,190.5,90.7184,39,7.9,2.1,1.4,-3.4,0.016,0.066,0.146,0.546,0.085
10184,Jerryd Bayless,19,30.0,190.5,90.7184,34,6.1,1.8,3.5,-12.4,0.015,0.08,0.172,0.431,0.262
2519,Jeryl Sasser,2,23.0,198.12,90.7184,7,1.4,1.0,0.3,-26.5,0.1,0.133,0.2319999999999999,0.309,0.087
2992,Jeryl Sasser,3,24.0,198.12,90.7184,75,2.6,2.5,0.9,-11.2,0.067,0.143,0.124,0.402,0.107
10185,Jevon Carter,19,23.0,187.96,88.904032,39,4.4,1.7,1.8,-6.8,0.023,0.09,0.172,0.432,0.184
10710,Jevon Carter,20,24.0,185.42,90.7184,58,4.9,2.0,1.4,0.7,0.031,0.09,0.127,0.563,0.129
11245,Jevon Carter,21,25.0,185.42,90.7184,60,4.1,1.5,1.2,3.3,0.022,0.107,0.146,0.5479999999999999,0.136
12211,Jevon Carter,22,26.0,185.42,90.7184,66,4.2,1.7,1.5,-3.0,0.0139999999999999,0.0969999999999999,0.135,0.531,0.148
12833,Jevon Carter,23,27.0,185.42,90.7184,81,8.0,2.5,2.4,1.9,0.018,0.084,0.149,0.56,0.15
1379,Jim Jackson,0,29.0,198.12,99.79024,79,16.7,5.0,2.9,-5.5,0.04,0.1159999999999999,0.243,0.496,0.142
1775,Jim Jackson,1,30.0,198.12,99.79024,56,11.5,4.0,2.9,-8.9,0.035,0.119,0.2239999999999999,0.455,0.176
2518,Jim Jackson,2,31.0,198.12,99.79024,55,10.7,5.3,2.5,0.0,0.036,0.151,0.178,0.511,0.134
2991,Jim Jackson,3,32.0,198.12,99.79024,63,7.7,4.2,1.9,2.4,0.071,0.139,0.1939999999999999,0.501,0.148
3218,Jim Jackson,4,33.0,198.12,99.79024,80,12.9,6.1,2.8,2.5,0.02,0.154,0.171,0.54,0.126
3913,Jim Jackson,5,34.0,198.12,99.79024,64,10.5,4.2,2.9,0.6,0.019,0.125,0.1639999999999999,0.5529999999999999,0.147
4095,Jim Jackson,6,35.0,198.12,99.79024,40,3.0,1.9,0.9,1.1,0.023,0.129,0.172,0.365,0.099
52,Jim Jackson,97,26.0,198.12,97.52228,77,15.9,5.3,4.1,-8.4,0.051,0.113,0.214,0.526,0.191
808,Jim Jackson,98,27.0,198.12,99.79024,79,15.7,5.1,4.8,-6.1,0.048,0.1,0.2189999999999999,0.505,0.222
1251,Jim Jackson,99,28.0,198.12,99.79024,49,8.4,3.2,2.6,9.7,0.037,0.118,0.192,0.499,0.188
1380,Jim McIlvaine,0,27.0,215.9,119.748288,66,2.4,3.5,0.5,-0.5,0.109,0.131,0.092,0.439,0.048
1791,Jim McIlvaine,1,28.0,215.9,108.86208,18,1.6,1.9,0.2,-11.7,0.048,0.179,0.099,0.421,0.038
53,Jim McIlvaine,97,24.0,215.9,117.93392,82,3.8,4.0,0.3,9.7,0.103,0.152,0.1159999999999999,0.487,0.022
807,Jim McIlvaine,98,25.0,215.9,119.748288,78,3.2,3.3,0.2,7.0,0.093,0.151,0.1169999999999999,0.477,0.021
1252,Jim McIlvaine,99,26.0,215.9,108.86208,22,2.2,2.5,0.1,-3.8,0.118,0.099,0.107,0.447,0.013
6678,Jimmer Fredette,12,23.0,187.96,88.45044,61,7.6,1.2,1.8,-9.1,0.015,0.0559999999999999,0.207,0.495,0.155
7432,Jimmer Fredette,13,24.0,187.96,88.45044,69,7.2,1.0,1.3,-6.3,0.022,0.064,0.235,0.546,0.154
7684,Jimmer Fredette,14,25.0,187.96,88.45044,49,5.6,1.1,1.3,-1.8,0.017,0.095,0.244,0.578,0.221
8538,Jimmer Fredette,15,26.0,187.96,88.45044,50,3.6,0.8,1.2,2.7,0.018,0.07,0.1889999999999999,0.479,0.171
8665,Jimmer Fredette,16,27.0,187.96,88.45044,6,1.5,0.0,0.2,-71.1,0.0,0.0,0.242,0.625,0.5
10186,Jimmer Fredette,19,30.0,187.96,88.45044,6,3.7,1.2,1.3,-25.5,0.013,0.088,0.242,0.348,0.2
6680,Jimmy Butler,12,22.0,200.66,99.79024,42,2.6,1.3,0.3,18.8,0.071,0.1,0.15,0.526,0.061
7431,Jimmy Butler,13,23.0,200.66,99.79024,82,8.6,4.0,1.4,1.9,0.073,0.105,0.147,0.574,0.088
7685,Jimmy Butler,14,24.0,200.66,99.79024,67,13.1,4.9,2.6,4.2,0.039,0.107,0.1689999999999999,0.522,0.11
8567,Jimmy Butler,15,25.0,200.66,99.79024,65,20.0,5.8,3.3,4.1,0.051,0.111,0.215,0.583,0.142
8666,Jimmy Butler,16,26.0,200.66,99.79024,67,20.9,5.3,4.8,-0.8,0.035,0.1159999999999999,0.245,0.562,0.218
9496,Jimmy Butler,17,27.0,200.66,104.779752,76,23.9,6.2,5.5,3.0,0.05,0.131,0.265,0.586,0.243
10023,Jimmy Butler,18,28.0,203.2,107.047712,59,22.2,5.3,4.9,8.3,0.038,0.1119999999999999,0.245,0.59,0.204
10187,Jimmy Butler,19,29.0,203.2,105.233344,65,18.7,5.3,4.0,3.6,0.054,0.094,0.218,0.5710000000000001,0.179
10772,Jimmy Butler,20,30.0,200.66,104.32616,58,19.9,6.7,6.0,5.2,0.055,0.139,0.246,0.585,0.283
11246,Jimmy Butler,21,31.0,200.66,104.32616,52,21.5,6.9,7.1,5.2,0.0559999999999999,0.153,0.259,0.607,0.345
12210,Jimmy Butler,22,32.0,200.66,104.32616,57,21.4,5.9,5.5,6.1,0.055,0.125,0.26,0.5920000000000001,0.264
12834,Jimmy Butler,23,33.0,200.66,104.32616,64,22.9,5.9,5.3,1.2,0.068,0.121,0.248,0.647,0.264
54,Jimmy Carruth,97,27.0,208.28,120.20188,4,1.3,1.0,0.0,-17.7,0.0,0.211,0.103,0.727,0.0
55,Jimmy King,97,23.0,195.58,95.25432,2,3.0,1.0,1.0,-42.5,0.08,0.0,0.162,0.387,0.2
56,Jimmy Oliver,97,27.0,195.58,92.98636,4,2.8,1.3,0.3,-40.8,0.024,0.108,0.165,0.396,0.038
806,Jimmy Oliver,98,28.0,195.58,92.98636,1,5.0,2.0,1.0,4.2,0.0,0.222,0.186,0.625,0.25
1253,Jimmy Oliver,99,29.0,195.58,92.98636,2,1.5,0.0,0.0,2.1,0.0,0.0,0.131,0.5,0.0
2990,Jiri Welsch,3,23.0,200.66,94.347136,37,1.6,0.8,0.7,-0.4,0.0559999999999999,0.067,0.192,0.348,0.171
3216,Jiri Welsch,4,24.0,200.66,94.347136,81,9.2,3.7,2.3,-1.3,0.032,0.123,0.173,0.531,0.14
3900,Jiri Welsch,5,25.0,200.66,94.347136,71,6.5,2.4,1.5,-2.4,0.023,0.127,0.178,0.518,0.12
4094,Jiri Welsch,6,26.0,200.66,94.347136,58,4.3,1.9,1.1,-10.9,0.0279999999999999,0.125,0.157,0.482,0.122
5182,Joakim Noah,8,23.0,210.82,105.233344,74,6.6,5.6,1.1,-0.4,0.124,0.182,0.155,0.539,0.087
5342,Joakim Noah,9,24.0,210.82,105.233344,80,6.7,7.6,1.3,2.5,0.149,0.216,0.124,0.594,0.078
6150,Joakim Noah,10,25.0,210.82,105.233344,64,10.7,11.0,2.1,-1.3,0.132,0.27,0.172,0.557,0.107
6315,Joakim Noah,11,26.0,210.82,105.233344,48,11.7,10.4,2.2,5.8,0.1369999999999999,0.2269999999999999,0.165,0.579,0.105
6681,Joakim Noah,12,27.0,210.82,105.233344,64,10.2,9.8,2.5,7.5,0.145,0.2189999999999999,0.157,0.561,0.122
7430,Joakim Noah,13,28.0,210.82,105.233344,66,11.9,11.1,4.0,1.2,0.124,0.218,0.172,0.534,0.176
7686,Joakim Noah,14,29.0,210.82,105.233344,80,12.6,11.3,5.4,3.9,0.115,0.247,0.187,0.531,0.258
8537,Joakim Noah,15,30.0,210.82,105.233344,67,7.2,9.6,4.7,2.3,0.1169999999999999,0.226,0.1369999999999999,0.482,0.2269999999999999
8667,Joakim Noah,16,31.0,210.82,105.233344,29,4.3,8.8,3.8,-0.2,0.14,0.266,0.139,0.406,0.256
9495,Joakim Noah,17,32.0,210.82,104.32616,46,5.0,8.8,2.2,-6.0,0.162,0.256,0.125,0.491,0.138
10022,Joakim Noah,18,33.0,210.82,104.32616,7,1.7,2.0,0.6,-1.9,0.128,0.2,0.162,0.51,0.2
10188,Joakim Noah,19,34.0,210.82,104.32616,42,7.1,5.7,2.1,1.8,0.078,0.247,0.191,0.5710000000000001,0.2019999999999999
10712,Joakim Noah,20,35.0,210.82,105.233344,5,2.8,3.2,1.4,-14.6,0.091,0.1689999999999999,0.14,0.608,0.259
12209,Jock Landale,22,26.0,210.82,115.66596,54,4.9,2.6,0.8,-1.1,0.094,0.118,0.172,0.597,0.115
12835,Jock Landale,23,27.0,210.82,115.66596,69,6.6,4.1,1.0,7.9,0.114,0.1639999999999999,0.182,0.595,0.1009999999999999
6149,Jodie Meeks,10,22.0,193.04,94.347136,60,4.7,1.7,0.7,-3.1,0.0139999999999999,0.154,0.19,0.493,0.08
6316,Jodie Meeks,11,23.0,193.04,94.347136,74,10.5,2.3,1.1,2.0,0.012,0.085,0.157,0.6,0.0559999999999999
6682,Jodie Meeks,12,24.0,193.04,94.347136,66,8.4,2.4,0.8,5.8,0.011,0.095,0.152,0.551,0.049
7429,Jodie Meeks,13,25.0,193.04,94.347136,78,7.9,2.2,0.9,2.5,0.025,0.085,0.1669999999999999,0.54,0.066
7687,Jodie Meeks,14,26.0,193.04,94.347136,77,15.7,2.5,1.8,-8.9,0.012,0.069,0.19,0.601,0.085
8505,Jodie Meeks,15,27.0,193.04,95.25432,60,11.1,1.7,1.3,-3.8,0.009,0.071,0.2019999999999999,0.5479999999999999,0.091
8668,Jodie Meeks,16,28.0,193.04,95.25432,3,7.3,1.7,1.0,12.4,0.026,0.103,0.243,0.506,0.143
9494,Jodie Meeks,17,29.0,193.04,95.25432,36,9.1,2.1,1.3,-5.4,0.0069999999999999,0.114,0.196,0.5670000000000001,0.089
10021,Jodie Meeks,18,30.0,193.04,95.25432,77,6.3,1.6,0.9,-6.8,0.013,0.102,0.179,0.5479999999999999,0.1
10189,Jodie Meeks,19,31.0,193.04,95.25432,8,6.4,1.5,1.0,5.8,0.01,0.093,0.1689999999999999,0.647,0.096
5343,Joe Alexander,9,22.0,203.2,104.32616,59,4.7,1.9,0.7,-3.1,0.068,0.125,0.201,0.494,0.094
6148,Joe Alexander,10,23.0,203.2,104.32616,8,0.5,0.6,0.3,-24.5,0.069,0.12,0.102,0.273,0.091
10190,Joe Chealey,19,23.0,190.5,86.18248,1,2.0,0.0,1.0,-25.8,0.0,0.0,0.176,0.3329999999999999,0.25
10770,Joe Chealey,20,24.0,193.04,86.18248,4,0.5,0.0,0.3,-23.4,0.0,0.0,0.128,0.127,0.063
57,Joe Courtney,97,27.0,203.2,106.59412,9,2.8,1.8,0.0,-6.1,0.0969999999999999,0.095,0.151,0.3879999999999999,0.0
5344,Joe Crawford,9,23.0,195.58,95.25432,2,4.5,2.0,0.5,16.8,0.043,0.12,0.216,0.414,0.091
2517,Joe Crispin,2,22.0,182.88,83.91452,21,3.8,0.5,1.2,-5.3,0.0139999999999999,0.068,0.239,0.536,0.2769999999999999
58,Joe Dumars,97,34.0,190.5,88.45044,79,14.7,2.4,4.0,6.1,0.017,0.065,0.19,0.586,0.185
805,Joe Dumars,98,35.0,190.5,88.45044,72,13.1,1.4,3.5,0.8,0.0069999999999999,0.047,0.191,0.5489999999999999,0.187
1254,Joe Dumars,99,36.0,190.5,88.45044,38,11.3,1.8,3.5,3.9,0.013,0.063,0.186,0.568,0.2
8503,Joe Harris,15,23.0,198.12,102.0582,51,2.7,0.8,0.5,-12.1,0.016,0.083,0.142,0.537,0.083
8669,Joe Harris,16,24.0,198.12,99.336648,5,0.6,0.6,0.4,-55.2,0.0,0.375,0.142,0.375,0.182
9493,Joe Harris,17,25.0,198.12,99.336648,52,8.2,2.8,1.0,-10.5,0.0139999999999999,0.1169999999999999,0.161,0.5579999999999999,0.076
10020,Joe Harris,18,26.0,198.12,99.336648,78,10.8,3.3,1.6,-3.3,0.024,0.1009999999999999,0.161,0.634,0.1009999999999999
10191,Joe Harris,19,27.0,198.12,98.883056,76,13.7,3.8,2.4,-1.6,0.022,0.096,0.1669999999999999,0.645,0.114
10769,Joe Harris,20,28.0,198.12,99.79024,69,14.5,4.3,2.1,0.9,0.0279999999999999,0.102,0.179,0.606,0.1
11247,Joe Harris,21,29.0,198.12,99.79024,69,14.1,3.6,1.9,6.9,0.021,0.09,0.157,0.6629999999999999,0.081
12208,Joe Harris,22,30.0,198.12,99.79024,14,11.3,4.0,1.0,1.1,0.012,0.109,0.146,0.624,0.047
12836,Joe Harris,23,31.0,198.12,99.79024,74,7.6,2.2,1.4,-1.0,0.016,0.089,0.141,0.621,0.091
8502,Joe Ingles,15,27.0,203.2,97.975872,79,5.0,2.2,2.3,-1.9,0.015,0.106,0.129,0.5329999999999999,0.171
8670,Joe Ingles,16,28.0,203.2,102.511792,81,4.2,1.9,1.2,-2.1,0.017,0.124,0.133,0.5720000000000001,0.125
9492,Joe Ingles,17,29.0,203.2,102.511792,82,7.1,3.2,2.7,4.8,0.0139999999999999,0.139,0.139,0.604,0.168
10019,Joe Ingles,18,30.0,203.2,102.511792,82,11.5,4.2,4.8,5.3,0.01,0.125,0.156,0.623,0.222
10192,Joe Ingles,19,31.0,203.2,102.511792,82,12.1,4.0,5.7,7.7,0.013,0.108,0.17,0.581,0.262
10768,Joe Ingles,20,32.0,200.66,99.79024,72,9.8,3.9,5.2,5.1,0.013,0.1119999999999999,0.148,0.595,0.244
11248,Joe Ingles,21,33.0,203.2,99.79024,67,12.1,3.6,4.7,11.8,0.0139999999999999,0.108,0.162,0.672,0.238
12214,Joe Ingles,22,34.0,203.2,99.79024,45,7.2,2.9,3.5,8.2,0.01,0.099,0.129,0.551,0.195
12837,Joe Ingles,23,35.0,205.74,99.79024,46,6.9,2.8,3.3,2.5,0.012,0.102,0.122,0.616,0.181
2516,Joe Johnson,2,21.0,200.66,102.0582,77,7.5,3.3,2.3,-0.4,0.042,0.106,0.162,0.478,0.151
2989,Joe Johnson,3,22.0,200.66,106.59412,82,9.8,3.2,2.6,1.4,0.0279999999999999,0.104,0.191,0.472,0.151
3215,Joe Johnson,4,23.0,200.66,106.59412,82,16.7,4.7,4.4,-2.9,0.027,0.103,0.216,0.491,0.187
3898,Joe Johnson,5,24.0,200.66,104.32616,82,17.1,5.1,3.5,9.4,0.042,0.094,0.19,0.556,0.13
4093,Joe Johnson,6,25.0,200.66,104.32616,82,20.2,4.1,6.5,-5.3,0.034,0.088,0.246,0.537,0.29
4856,Joe Johnson,7,26.0,200.66,106.59412,57,25.0,4.2,4.4,-4.0,0.027,0.095,0.285,0.5579999999999999,0.216
5181,Joe Johnson,8,27.0,200.66,106.59412,82,21.7,4.5,5.8,-0.9,0.0289999999999999,0.098,0.257,0.535,0.251
5340,Joe Johnson,9,28.0,200.66,108.86208,79,21.4,4.4,5.8,2.6,0.024,0.107,0.265,0.534,0.256
6147,Joe Johnson,10,29.0,200.66,108.86208,76,21.3,4.6,4.9,6.0,0.03,0.114,0.267,0.5379999999999999,0.216
6317,Joe Johnson,11,30.0,200.66,108.86208,72,18.2,4.0,4.7,0.6,0.0279999999999999,0.108,0.264,0.517,0.23
6683,Joe Johnson,12,31.0,200.66,108.86208,60,18.8,3.7,3.9,5.9,0.0289999999999999,0.092,0.25,0.557,0.1889999999999999
7428,Joe Johnson,13,32.0,200.66,108.86208,72,16.3,3.0,3.5,4.4,0.024,0.074,0.2189999999999999,0.521,0.163
7688,Joe Johnson,14,33.0,200.66,108.86208,79,15.8,3.4,2.7,1.1,0.022,0.102,0.2239999999999999,0.564,0.148
8501,Joe Johnson,15,34.0,200.66,108.86208,80,14.4,4.8,3.7,-2.5,0.022,0.136,0.205,0.523,0.1689999999999999
8671,Joe Johnson,16,35.0,200.66,108.86208,81,12.2,3.6,3.9,-1.1,0.021,0.1009999999999999,0.18,0.5379999999999999,0.172
9491,Joe Johnson,17,36.0,200.66,108.86208,78,9.2,3.1,1.8,4.2,0.022,0.129,0.186,0.542,0.125
10018,Joe Johnson,18,37.0,200.66,108.86208,55,6.8,3.1,1.5,-3.6,0.011,0.13,0.157,0.49,0.109
12207,Joe Johnson,22,41.0,200.66,108.86208,1,2.0,0.0,0.0,-100.0,0.0,0.0,0.2,1.0,0.0
1381,Joe Kleine,0,38.0,210.82,115.66596,7,1.6,0.9,0.3,23.7,0.0,0.1669999999999999,0.214,0.446,0.1
60,Joe Kleine,97,35.0,213.36,122.923432,59,2.8,3.4,0.6,-7.6,0.081,0.191,0.118,0.45,0.065
804,Joe Kleine,98,36.0,210.82,115.66596,46,2.0,1.7,0.7,-4.0,0.076,0.143,0.162,0.408,0.123
1255,Joe Kleine,99,37.0,213.36,122.923432,31,2.2,2.2,0.4,-7.6,0.084,0.135,0.113,0.429,0.05
1382,Joe Smith,0,24.0,208.28,102.0582,78,9.9,6.2,1.1,3.0,0.109,0.183,0.1939999999999999,0.525,0.07
1790,Joe Smith,1,25.0,208.28,102.0582,69,12.3,7.1,1.1,-0.1,0.086,0.188,0.22,0.475,0.069
2515,Joe Smith,2,26.0,208.28,102.0582,72,10.7,6.3,1.1,9.3,0.0969999999999999,0.174,0.178,0.5710000000000001,0.063
2988,Joe Smith,3,27.0,208.28,102.0582,54,7.5,5.0,0.7,3.6,0.1169999999999999,0.166,0.172,0.524,0.051
3214,Joe Smith,4,28.0,208.28,102.0582,76,10.9,8.5,1.0,1.1,0.114,0.206,0.179,0.51,0.055
3897,Joe Smith,5,29.0,208.28,102.0582,74,11.0,7.3,0.9,-2.6,0.089,0.188,0.157,0.564,0.047
4092,Joe Smith,6,30.0,208.28,102.0582,44,8.6,5.2,0.7,-0.8,0.107,0.212,0.2019999999999999,0.5329999999999999,0.0579999999999999
4854,Joe Smith,7,31.0,208.28,102.0582,65,8.5,6.2,0.8,-0.1,0.0969999999999999,0.22,0.186,0.51,0.055
5180,Joe Smith,8,32.0,208.28,102.0582,77,10.1,5.2,0.9,-1.3,0.103,0.163,0.212,0.524,0.068
5345,Joe Smith,9,33.0,208.28,102.0582,57,6.6,4.6,0.7,-2.1,0.089,0.181,0.1639999999999999,0.507,0.063
6146,Joe Smith,10,34.0,208.28,102.0582,64,3.0,2.5,0.3,-1.6,0.127,0.188,0.179,0.4529999999999999,0.055
6318,Joe Smith,11,35.0,208.28,102.0582,16,0.5,1.3,0.3,-2.7,0.051,0.257,0.139,0.237,0.093
70,Joe Smith,97,21.0,208.28,102.0582,80,18.7,8.5,1.6,-3.3,0.103,0.163,0.239,0.512,0.07
803,Joe Smith,98,22.0,208.28,102.0582,79,14.6,6.0,1.2,-9.9,0.087,0.131,0.251,0.482,0.077
1256,Joe Smith,99,23.0,208.28,102.0582,43,13.7,8.2,1.6,1.0,0.109,0.1669999999999999,0.206,0.486,0.079
1383,Joe Stephens,0,27.0,200.66,95.25432,13,3.2,2.8,0.8,7.1,0.087,0.146,0.143,0.389,0.087
61,Joe Stephens,97,24.0,200.66,95.25432,2,1.5,1.5,0.0,-17.4,0.25,0.111,0.2789999999999999,0.3,0.0
820,Joe Stephens,98,25.0,200.66,95.25432,7,3.9,0.9,0.1,-24.2,0.071,0.0969999999999999,0.316,0.441,0.063
12205,Joe Wieskamp,22,22.0,198.12,92.98636,29,2.1,0.5,0.3,1.5,0.017,0.045,0.129,0.494,0.065
12838,Joe Wieskamp,23,23.0,198.12,92.98636,9,1.0,0.4,0.3,1.0,0.0,0.068,0.115,0.321,0.083
62,Joe Wolf,97,32.0,210.82,117.93392,56,1.7,2.0,0.4,-3.5,0.072,0.191,0.0969999999999999,0.488,0.0559999999999999
802,Joe Wolf,98,33.0,210.82,104.32616,57,1.5,2.2,0.5,-9.3,0.067,0.179,0.11,0.347,0.08
1230,Joe Wolf,99,34.0,210.82,104.32616,3,0.0,0.3,0.0,-49.0,0.0,0.111,0.088,0.0,0.0
8673,Joe Young,16,24.0,187.96,81.64656,41,3.8,1.2,1.6,-5.1,0.017,0.123,0.24,0.428,0.261
9490,Joe Young,17,25.0,187.96,81.64656,33,2.1,0.5,0.5,-26.1,0.0069999999999999,0.133,0.26,0.433,0.203
10017,Joe Young,18,26.0,187.96,83.91452,53,3.9,1.2,0.7,-6.8,0.02,0.091,0.1689999999999999,0.521,0.103
5179,Joel Anthony,8,25.0,205.74,111.13004,24,3.5,3.9,0.1,-13.9,0.091,0.135,0.099,0.521,0.011
5347,Joel Anthony,9,26.0,205.74,111.13004,65,2.2,3.0,0.4,-3.1,0.104,0.123,0.0819999999999999,0.521,0.038
6145,Joel Anthony,10,27.0,205.74,111.13004,80,2.7,3.1,0.2,2.8,0.111,0.108,0.088,0.546,0.0139999999999999
6319,Joel Anthony,11,28.0,205.74,111.13004,75,2.0,3.5,0.3,7.8,0.091,0.119,0.055,0.583,0.024
6684,Joel Anthony,12,29.0,205.74,111.13004,64,3.4,3.9,0.1,10.9,0.094,0.126,0.079,0.598,0.009
7427,Joel Anthony,13,30.0,205.74,111.13004,62,1.4,1.9,0.2,5.1,0.096,0.141,0.087,0.542,0.034
