player_name,season,age,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct
Lavoy Allen,2012,23.0,41,4.1,4.2,0.8,6.6,0.081,0.218,0.148,0.488,0.089
Lavoy Allen,2013,24.0,79,5.8,5.0,0.9,-2.9,0.105,0.166,0.149,0.474,0.068
Lavoy Allen,2014,25.0,65,4.7,4.8,1.1,-9.3,0.113,0.205,0.143,0.47,0.105
Lavoy Allen,2015,26.0,63,5.0,5.1,1.2,3.2,0.126,0.208,0.15,0.493,0.107
Lavoy Allen,2016,27.0,79,5.4,5.4,1.0,6.9,0.114,0.18,0.131,0.532,0.07
Lavoy Allen,2017,28.0,61,2.9,3.6,0.9,-6.3,0.133,0.154,0.106,0.485,0.093
Lawrence Funderburke,1998,27.0,52,9.5,4.5,1.2,-7.0,0.081,0.168,0.212,0.534,0.102
Lawrence Funderburke,1999,28.0,47,8.9,4.7,0.6,-5.8,0.119,0.147,0.1889999999999999,0.597,0.057
Lawrence Funderburke,2000,29.0,75,6.4,3.1,0.4,3.5,0.1,0.144,0.192,0.569,0.053
Lawrence Funderburke,2001,30.0,59,4.9,3.3,0.3,0.2,0.1159999999999999,0.188,0.196,0.522,0.043
Lawrence Funderburke,2002,31.0,56,4.7,3.5,0.6,4.0,0.113,0.178,0.181,0.49,0.069
Lawrence Funderburke,2003,32.0,27,2.7,2.0,0.3,-1.6,0.083,0.159,0.1639999999999999,0.466,0.055
Lawrence Funderburke,2005,34.0,2,4.5,1.5,0.0,-7.1,0.0559999999999999,0.118,0.181,0.5489999999999999,0.0
Lawrence Moten,1997,25.0,67,6.7,1.8,1.9,-10.6,0.04,0.076,0.215,0.461,0.18
Lawrence Moten,1998,26.0,8,1.1,0.1,0.4,-29.5,0.034,0.0,0.253,0.305,0.214
Lawrence Roberts,2006,23.0,33,1.5,1.5,0.2,1.1,0.166,0.148,0.154,0.471,0.048
Lawrence Roberts,2007,24.0,54,5.2,4.8,0.6,-2.8,0.118,0.204,0.139,0.5329999999999999,0.048
Lazar Hayward,2011,24.0,42,3.8,1.7,0.7,-16.4,0.0559999999999999,0.14,0.187,0.4639999999999999,0.107
Lazar Hayward,2012,25.0,26,1.4,0.6,0.2,-17.1,0.017,0.102,0.183,0.427,0.054
Lazar Hayward,2013,26.0,4,2.5,1.0,0.8,-38.8,0.0,0.148,0.183,0.396,0.2
Lazaro Borrell,2000,27.0,17,3.6,2.4,0.6,9.7,0.089,0.188,0.191,0.457,0.079
LeBron James,2004,19.0,79,20.9,5.5,5.9,-2.6,0.035,0.1169999999999999,0.28,0.488,0.268
LeBron James,2005,20.0,80,27.2,7.4,7.2,1.9,0.038,0.17,0.297,0.5539999999999999,0.324
LeBron James,2006,21.0,79,31.4,7.0,6.6,4.2,0.026,0.171,0.336,0.568,0.315
LeBron James,2007,22.0,78,27.3,6.7,6.0,5.4,0.0289999999999999,0.166,0.309,0.552,0.281
LeBron James,2008,23.0,75,30.0,7.9,7.2,2.4,0.049,0.178,0.3329999999999999,0.568,0.352
LeBron James,2009,24.0,81,28.4,7.6,7.2,14.7,0.042,0.1889999999999999,0.3339999999999999,0.591,0.365
LeBron James,2010,25.0,76,29.7,7.3,8.6,10.8,0.03,0.185,0.3329999999999999,0.604,0.3979999999999999
LeBron James,2011,26.0,79,26.7,7.5,7.0,10.5,0.033,0.184,0.312,0.594,0.3429999999999999
LeBron James,2012,27.0,62,27.1,7.9,6.2,10.7,0.05,0.196,0.317,0.605,0.318
LeBron James,2013,28.0,76,26.8,8.0,7.3,14.1,0.044,0.208,0.298,0.64,0.344
LeBron James,2014,29.0,77,27.1,6.9,6.3,7.9,0.037,0.188,0.309,0.649,0.311
LeBron James,2015,30.0,69,25.3,6.0,7.4,9.8,0.025,0.166,0.324,0.5770000000000001,0.366
LeBron James,2016,31.0,76,25.3,7.4,6.8,11.0,0.047,0.187,0.311,0.588,0.3389999999999999
LeBron James,2017,32.0,74,26.4,8.6,8.7,7.7,0.04,0.209,0.297,0.619,0.3879999999999999
LeBron James,2018,33.0,82,27.5,8.6,9.1,1.6,0.033,0.201,0.31,0.621,0.432
LeBron James,2019,34.0,55,27.4,8.5,8.3,2.0,0.0289999999999999,0.193,0.311,0.588,0.376
LeBron James,2020,35.0,67,25.3,7.8,10.2,8.5,0.0279999999999999,0.191,0.308,0.5770000000000001,0.477
LeBron James,2021,36.0,45,25.0,7.7,7.8,9.2,0.02,0.2019999999999999,0.31,0.602,0.3939999999999999
LeBron James,2022,37.0,56,30.3,8.2,6.2,-2.5,0.031,0.185,0.317,0.619,0.297
LeBron James,2023,38.0,55,28.9,8.3,6.8,4.6,0.033,0.191,0.322,0.583,0.308
Leandro Barbosa,2004,21.0,70,7.9,1.8,2.4,-4.0,0.018,0.075,0.183,0.5529999999999999,0.175
Leandro Barbosa,2005,22.0,63,7.0,2.1,2.0,-0.5,0.033,0.092,0.19,0.575,0.187
Leandro Barbosa,2006,23.0,57,13.1,2.6,2.8,3.5,0.022,0.0819999999999999,0.201,0.589,0.143
Leandro Barbosa,2007,24.0,80,18.1,2.7,4.0,9.7,0.01,0.084,0.2339999999999999,0.595,0.188
Leandro Barbosa,2008,25.0,82,15.6,2.8,2.6,3.7,0.02,0.083,0.228,0.575,0.1369999999999999
Leandro Barbosa,2009,26.0,70,14.2,2.6,2.3,1.2,0.024,0.1,0.241,0.588,0.153
Leandro Barbosa,2010,27.0,44,9.5,1.6,1.5,8.0,0.016,0.0819999999999999,0.246,0.526,0.125
Leandro Barbosa,2011,28.0,58,13.3,1.7,2.1,-5.5,0.012,0.073,0.254,0.539,0.147
Leandro Barbosa,2012,29.0,64,11.1,2.0,1.5,-2.2,0.027,0.08,0.258,0.512,0.135
Leandro Barbosa,2013,30.0,41,5.2,1.1,1.4,-1.9,0.019,0.084,0.211,0.509,0.201
Leandro Barbosa,2014,31.0,20,7.5,1.9,1.6,4.9,0.015,0.098,0.1989999999999999,0.506,0.146
Leandro Barbosa,2015,32.0,66,7.1,1.4,1.5,2.0,0.026,0.076,0.206,0.5579999999999999,0.162
Leandro Barbosa,2016,33.0,68,6.4,1.7,1.2,3.1,0.0279999999999999,0.09,0.179,0.545,0.1119999999999999
Leandro Barbosa,2017,34.0,67,6.3,1.6,1.2,-1.8,0.018,0.106,0.207,0.509,0.128
Leandro Bolmaro,2022,21.0,35,1.4,1.2,0.6,0.2,0.062,0.107,0.122,0.419,0.118
Leandro Bolmaro,2023,22.0,14,0.4,0.5,0.5,0.7,0.051,0.04,0.155,0.15,0.121
Ledell Eackles,1998,31.0,42,5.2,1.8,0.4,0.4,0.05,0.102,0.184,0.542,0.054
Lee Mayberry,1997,27.0,80,5.1,1.7,4.1,-11.0,0.017,0.064,0.115,0.525,0.265
Lee Mayberry,1998,28.0,79,4.6,1.4,4.4,-3.5,0.012,0.06,0.1169999999999999,0.489,0.271
Lee Mayberry,1999,29.0,9,2.2,0.3,2.6,-10.1,0.0,0.027,0.115,0.472,0.28
Lee Nailon,2001,26.0,42,3.9,2.2,0.6,2.6,0.076,0.147,0.182,0.529,0.102
Lee Nailon,2002,27.0,79,10.8,3.7,1.2,0.2,0.062,0.114,0.22,0.513,0.089
Lee Nailon,2003,28.0,38,5.5,1.8,0.7,-5.6,0.091,0.12,0.272,0.494,0.123
Lee Nailon,2004,29.0,57,6.0,2.5,0.7,-14.7,0.093,0.122,0.2269999999999999,0.484,0.09
Lee Nailon,2005,30.0,68,14.2,4.4,1.6,-9.9,0.071,0.104,0.241,0.511,0.11
Lee Nailon,2006,31.0,22,4.2,1.9,0.3,1.7,0.1169999999999999,0.1,0.185,0.537,0.048
Leon Powe,2007,23.0,63,4.2,3.4,0.2,-3.6,0.152,0.22,0.178,0.5489999999999999,0.026
Leon Powe,2008,24.0,56,7.9,4.1,0.3,7.6,0.144,0.19,0.2239999999999999,0.629,0.036
Leon Powe,2009,25.0,70,7.7,4.9,0.7,8.7,0.146,0.1989999999999999,0.2,0.591,0.065
Leon Powe,2010,26.0,20,4.0,3.1,0.0,-1.1,0.096,0.195,0.172,0.515,0.0
Leon Powe,2011,27.0,30,5.3,2.1,0.2,-10.3,0.0819999999999999,0.1639999999999999,0.2339999999999999,0.524,0.038
Leon Smith,2002,21.0,14,2.2,2.2,0.2,0.5,0.109,0.253,0.158,0.4629999999999999,0.046
Leon Smith,2004,23.0,1,2.0,2.0,0.0,16.7,0.25,0.25,0.286,0.5,0.0
Lester Hudson,2010,25.0,25,2.3,0.7,0.5,2.5,0.064,0.096,0.24,0.494,0.155
Lester Hudson,2011,26.0,11,1.6,0.5,1.5,-8.7,0.0139999999999999,0.073,0.204,0.349,0.447
Lester Hudson,2012,27.0,16,10.9,2.9,2.3,-0.9,0.023,0.144,0.289,0.483,0.209
Lester Hudson,2015,30.0,5,3.6,1.6,1.0,-3.4,0.024,0.1369999999999999,0.162,0.5710000000000001,0.172
Lester Quinones,2023,22.0,4,2.5,0.8,0.5,14.6,0.071,0.087,0.283,0.654,0.125
Linas Kleiza,2006,21.0,61,3.5,1.9,0.2,-2.2,0.083,0.173,0.1889999999999999,0.51,0.047
Linas Kleiza,2007,22.0,79,7.6,3.4,0.6,2.1,0.0579999999999999,0.145,0.175,0.561,0.047
Linas Kleiza,2008,23.0,79,11.1,4.2,1.2,6.0,0.053,0.138,0.188,0.585,0.076
Linas Kleiza,2009,24.0,82,9.9,4.0,0.8,-0.1,0.059,0.14,0.195,0.552,0.06
Linas Kleiza,2011,26.0,39,11.2,4.5,1.0,-4.9,0.042,0.163,0.214,0.502,0.06
Linas Kleiza,2012,27.0,49,9.7,4.1,0.9,-0.2,0.048,0.166,0.228,0.521,0.081
Linas Kleiza,2013,28.0,20,7.4,2.6,0.8,-6.1,0.0289999999999999,0.1369999999999999,0.221,0.46,0.077
Lindell Wigginton,2022,24.0,19,4.2,1.3,1.2,-11.8,0.015,0.106,0.183,0.524,0.1669999999999999
Lindell Wigginton,2023,25.0,7,7.1,1.0,2.0,-20.2,0.0,0.077,0.251,0.61,0.264
Lindsey Hunter,1997,26.0,82,14.2,2.8,1.9,5.1,0.025,0.071,0.201,0.515,0.088
Lindsey Hunter,1998,27.0,71,12.1,3.5,3.2,-0.3,0.0289999999999999,0.088,0.191,0.472,0.15
Lindsey Hunter,1999,28.0,49,11.9,3.4,3.9,5.0,0.018,0.1,0.179,0.517,0.191
Lindsey Hunter,2000,29.0,82,12.7,3.0,4.0,1.9,0.0139999999999999,0.085,0.165,0.5429999999999999,0.171
Lindsey Hunter,2001,30.0,82,10.1,2.1,2.7,5.1,0.018,0.0819999999999999,0.204,0.5,0.191
Lindsey Hunter,2002,31.0,82,5.8,1.5,1.6,4.6,0.012,0.07,0.158,0.466,0.119
Lindsey Hunter,2003,32.0,29,9.7,2.0,2.4,-13.2,0.024,0.079,0.26,0.434,0.217
Lindsey Hunter,2004,33.0,33,3.5,2.0,2.6,10.3,0.024,0.093,0.13,0.3989999999999999,0.216
Lindsey Hunter,2005,34.0,76,3.8,1.6,1.7,1.3,0.04,0.09,0.162,0.435,0.1939999999999999
Lindsey Hunter,2006,35.0,30,2.9,1.3,2.1,4.9,0.034,0.1009999999999999,0.163,0.427,0.283
Lindsey Hunter,2007,36.0,52,4.9,0.9,1.8,-2.8,0.0139999999999999,0.061,0.187,0.495,0.225
Lindsey Hunter,2008,37.0,24,2.4,0.5,1.4,4.0,0.023,0.05,0.182,0.427,0.237
Lindsey Hunter,2009,38.0,28,2.6,0.4,1.3,-9.8,0.008,0.049,0.177,0.433,0.245
Lindsey Hunter,2010,39.0,13,1.0,1.1,0.7,-8.5,0.009,0.119,0.134,0.21,0.105
Lindy Waters III,2022,24.0,25,8.0,2.9,1.0,-4.7,0.012,0.14,0.166,0.562,0.078
Lindy Waters III,2023,25.0,41,5.2,1.8,0.7,10.5,0.0279999999999999,0.103,0.148,0.573,0.071
Linton Johnson,2004,24.0,41,4.2,4.5,0.7,-10.3,0.079,0.188,0.153,0.3939999999999999,0.065
Linton Johnson,2005,25.0,2,0.0,1.5,0.0,22.8,0.0,0.214,0.084,0.0,0.0
Linton Johnson,2006,26.0,36,4.3,3.4,0.4,-4.2,0.09,0.1969999999999999,0.1669999999999999,0.476,0.042
Linton Johnson,2007,27.0,54,4.2,3.0,0.3,1.7,0.083,0.184,0.149,0.5479999999999999,0.0409999999999999
Linton Johnson,2008,28.0,8,2.6,1.8,0.5,-12.2,0.091,0.187,0.183,0.528,0.111
Linton Johnson,2009,29.0,10,0.9,0.8,0.2,-19.0,0.061,0.119,0.109,0.409,0.065
Lionel Chalmers,2005,24.0,36,3.1,0.9,1.4,-3.9,0.012,0.074,0.181,0.409,0.211
Lionel Simmons,1997,28.0,41,3.4,2.5,1.4,-10.5,0.065,0.173,0.162,0.442,0.179
Litterial Green,1997,27.0,45,2.0,0.5,0.9,17.0,0.025,0.055,0.159,0.531,0.2239999999999999
Litterial Green,1998,28.0,21,1.2,0.3,0.8,-1.0,0.009,0.054,0.142,0.3929999999999999,0.211
Litterial Green,1999,29.0,1,0.0,0.0,0.0,-42.0,0.0,0.0,0.3329999999999999,0.0,0.0
Lloyd Daniels,1997,29.0,22,4.5,2.0,1.2,-8.9,0.0579999999999999,0.103,0.185,0.4029999999999999,0.135
Lloyd Daniels,1998,30.0,6,5.7,1.2,0.7,-16.9,0.0579999999999999,0.045,0.201,0.509,0.089
London Perrantes,2018,23.0,14,0.5,0.3,0.4,-16.0,0.015,0.064,0.1009999999999999,0.23,0.102
Lonnie Walker IV,2019,20.0,17,2.6,1.0,0.5,-24.3,0.0,0.122,0.196,0.446,0.143
Lonnie Walker IV,2020,21.0,61,6.4,2.3,1.1,-0.4,0.023,0.11,0.183,0.507,0.099
Lonnie Walker IV,2021,22.0,60,11.2,2.6,1.7,-6.3,0.009,0.093,0.1989999999999999,0.523,0.095
Lonnie Walker IV,2022,23.0,70,12.1,2.6,2.2,-3.0,0.01,0.095,0.2319999999999999,0.512,0.1369999999999999
Lonnie Walker IV,2023,24.0,56,11.7,1.9,1.1,-7.3,0.011,0.069,0.198,0.57,0.071
Lonny Baxter,2003,24.0,55,4.8,3.0,0.3,-4.0,0.103,0.159,0.1889999999999999,0.521,0.04
Lonny Baxter,2004,25.0,62,4.0,3.0,0.3,-7.1,0.099,0.179,0.174,0.518,0.05
Lonny Baxter,2005,26.0,4,1.5,2.0,0.0,-27.5,0.114,0.125,0.201,0.253,0.0
Lonny Baxter,2006,27.0,41,2.9,2.9,0.1,2.0,0.128,0.2239999999999999,0.158,0.494,0.017
Lonzo Ball,2018,20.0,52,10.2,6.9,7.2,-0.6,0.036,0.153,0.1689999999999999,0.444,0.288
Lonzo Ball,2019,21.0,47,9.9,5.3,5.4,-0.7,0.036,0.124,0.1669999999999999,0.487,0.236
Lonzo Ball,2020,22.0,63,11.8,6.1,7.0,-0.7,0.032,0.142,0.181,0.517,0.292
Lonzo Ball,2021,23.0,55,14.6,4.8,5.7,0.5,0.018,0.129,0.2019999999999999,0.551,0.246
Lonzo Ball,2022,24.0,35,13.0,5.4,5.1,3.1,0.0289999999999999,0.125,0.17,0.575,0.203
Loren Meyer,1997,24.0,54,4.9,2.7,0.4,-6.7,0.085,0.14,0.215,0.489,0.046
Loren Meyer,1999,26.0,14,1.1,1.1,0.1,-4.3,0.059,0.148,0.195,0.2769999999999999,0.026
Loren Woods,2002,24.0,60,1.8,2.0,0.4,-4.1,0.098,0.168,0.139,0.449,0.063
Loren Woods,2003,25.0,38,2.1,2.5,0.5,0.9,0.087,0.191,0.141,0.455,0.078
Loren Woods,2004,26.0,38,3.2,3.5,0.3,-3.8,0.148,0.173,0.139,0.503,0.036
Loren Woods,2005,27.0,45,3.9,4.9,0.4,-8.3,0.118,0.236,0.145,0.4629999999999999,0.038
Loren Woods,2006,28.0,27,2.3,4.1,0.1,-0.5,0.148,0.242,0.114,0.476,0.018
Loren Woods,2008,30.0,7,0.9,0.1,0.3,31.3,0.0,0.063,0.153,0.6,0.1669999999999999
Lorenzen Wright,1997,21.0,77,7.3,6.1,0.6,-3.7,0.12,0.168,0.146,0.503,0.039
Lorenzen Wright,1998,22.0,69,9.0,8.8,0.8,-5.5,0.099,0.233,0.156,0.49,0.044
Lorenzen Wright,1999,23.0,48,6.6,7.5,0.7,-8.0,0.141,0.237,0.143,0.512,0.049
Lorenzen Wright,2000,24.0,75,6.0,4.1,0.3,-9.0,0.103,0.173,0.175,0.5329999999999999,0.0289999999999999
Lorenzen Wright,2001,25.0,71,12.4,7.5,1.2,-7.6,0.1009999999999999,0.1969999999999999,0.233,0.486,0.079
Lorenzen Wright,2002,26.0,43,12.0,9.4,1.0,-6.3,0.1119999999999999,0.258,0.221,0.478,0.063
Lorenzen Wright,2003,27.0,70,11.4,7.5,1.1,-5.5,0.095,0.207,0.21,0.489,0.069
Lorenzen Wright,2004,28.0,65,9.4,6.8,1.1,0.8,0.095,0.209,0.1969999999999999,0.474,0.072
Lorenzen Wright,2005,29.0,80,9.6,7.7,1.1,1.3,0.093,0.233,0.181,0.501,0.066
Lorenzen Wright,2006,30.0,78,5.8,5.1,0.6,3.9,0.103,0.185,0.153,0.496,0.049
Lorenzen Wright,2007,31.0,67,2.6,3.2,0.6,-7.1,0.096,0.157,0.106,0.439,0.06
Lorenzen Wright,2008,32.0,18,0.8,2.1,0.2,-3.1,0.0579999999999999,0.1889999999999999,0.083,0.317,0.044
Lorenzen Wright,2009,33.0,17,1.4,1.5,0.2,0.8,0.073,0.161,0.149,0.377,0.038
Lorenzo Brown,2014,23.0,26,2.5,1.1,1.6,-3.1,0.036,0.099,0.1989999999999999,0.349,0.281
Lorenzo Brown,2015,24.0,29,4.2,2.4,3.1,-7.9,0.031,0.126,0.136,0.4679999999999999,0.257
Lorenzo Brown,2016,25.0,8,2.5,0.9,1.4,-29.1,0.0,0.149,0.261,0.374,0.306
Lorenzo Brown,2018,27.0,14,2.3,1.1,0.9,14.3,0.008,0.0969999999999999,0.123,0.4589999999999999,0.125
Lorenzo Brown,2019,28.0,26,2.1,1.2,1.1,-7.0,0.021,0.11,0.1669999999999999,0.38,0.1989999999999999
Lorenzo Williams,1997,27.0,19,2.4,3.6,0.2,-10.9,0.121,0.181,0.087,0.66,0.022
Lorenzo Williams,1998,28.0,14,1.9,1.9,0.2,-18.2,0.152,0.11,0.076,0.727,0.039
Lorenzo Williams,2000,30.0,8,1.8,3.1,0.1,-10.4,0.176,0.1669999999999999,0.067,0.778,0.019
Lou Amundson,2007,24.0,11,1.5,2.5,0.1,-13.1,0.141,0.192,0.12,0.412,0.02
Lou Amundson,2008,25.0,16,1.1,0.8,0.0,-5.0,0.123,0.081,0.143,0.472,0.0
Lou Amundson,2009,26.0,76,4.2,3.6,0.4,3.2,0.135,0.155,0.145,0.53,0.038
Lou Amundson,2010,27.0,79,4.7,4.4,0.4,5.1,0.128,0.212,0.147,0.562,0.04
Lou Amundson,2011,28.0,46,4.3,4.0,0.4,-5.5,0.121,0.162,0.155,0.452,0.039
Lou Amundson,2012,29.0,60,3.6,3.7,0.2,-3.3,0.136,0.1989999999999999,0.171,0.4379999999999999,0.033
Lou Amundson,2013,30.0,39,1.9,2.7,0.3,-10.0,0.143,0.203,0.145,0.392,0.051
Lou Amundson,2014,31.0,19,2.0,2.9,0.3,-4.4,0.166,0.176,0.139,0.446,0.057
Lou Amundson,2015,32.0,53,4.9,5.1,1.3,-7.0,0.109,0.211,0.175,0.442,0.118
Lou Amundson,2016,33.0,29,1.8,1.7,0.4,-9.7,0.115,0.1369999999999999,0.175,0.401,0.107
Lou Roe,1997,24.0,17,2.4,0.8,0.4,-14.4,0.054,0.069,0.249,0.355,0.103
Lou Williams,2006,19.0,30,1.9,0.6,0.3,-6.5,0.025,0.134,0.2339999999999999,0.485,0.12
Lou Williams,2007,20.0,61,4.3,1.1,1.8,2.7,0.0289999999999999,0.093,0.1969999999999999,0.521,0.264
Lou Williams,2008,21.0,80,11.5,2.1,3.2,-1.1,0.025,0.081,0.242,0.523,0.236
Lou Williams,2009,22.0,81,12.8,2.0,3.0,-2.6,0.022,0.083,0.273,0.513,0.2269999999999999
Lou Williams,2010,23.0,64,14.0,2.9,4.2,-2.1,0.016,0.1009999999999999,0.212,0.5760000000000001,0.2189999999999999
Lou Williams,2011,24.0,75,13.7,2.0,3.4,2.1,0.021,0.077,0.2769999999999999,0.54,0.248
Lou Williams,2012,25.0,64,14.9,2.4,3.5,6.4,0.02,0.083,0.273,0.525,0.221
Lou Williams,2013,26.0,39,14.1,2.1,3.6,0.0,0.008,0.074,0.236,0.555,0.218
Lou Williams,2014,27.0,60,10.4,2.1,3.5,-5.1,0.008,0.092,0.211,0.547,0.2339999999999999
Lou Williams,2015,28.0,80,15.5,1.9,2.1,6.8,0.0139999999999999,0.074,0.267,0.564,0.136
Lou Williams,2016,29.0,67,15.3,2.5,2.5,-10.8,0.017,0.08,0.2269999999999999,0.584,0.149
Lou Williams,2017,30.0,81,17.5,2.5,3.0,-0.4,0.0139999999999999,0.096,0.283,0.593,0.193
Lou Williams,2018,31.0,79,22.6,2.5,5.3,1.6,0.015,0.059,0.285,0.574,0.254
Lou Williams,2019,32.0,75,20.0,3.0,5.4,3.9,0.019,0.081,0.308,0.5539999999999999,0.318
Lou Williams,2020,33.0,65,18.2,3.1,5.6,4.0,0.016,0.081,0.271,0.546,0.294
Lou Williams,2021,34.0,66,11.3,2.1,3.4,1.8,0.015,0.08,0.244,0.519,0.233
Lou Williams,2022,35.0,56,6.3,1.6,1.9,0.8,0.02,0.084,0.215,0.5,0.196
Louis King,2020,21.0,10,2.0,1.0,0.5,11.0,0.015,0.141,0.163,0.4479999999999999,0.125
Louis King,2021,22.0,6,7.3,3.0,1.5,-3.3,0.051,0.135,0.191,0.6,0.18
Louis King,2022,23.0,10,4.5,1.2,0.9,-11.9,0.0,0.115,0.195,0.4379999999999999,0.125
Louis King,2023,24.0,1,20.0,4.0,2.0,5.2,0.067,0.074,0.205,0.7440000000000001,0.091
Loy Vaught,1997,29.0,82,14.9,10.0,1.3,-7.7,0.088,0.255,0.208,0.523,0.07
Loy Vaught,1998,30.0,10,7.5,6.5,0.7,-16.6,0.062,0.228,0.168,0.428,0.045
Loy Vaught,1999,31.0,37,3.4,3.9,0.3,-0.6,0.09,0.259,0.181,0.3939999999999999,0.043
Loy Vaught,2000,32.0,43,1.7,2.1,0.3,-1.5,0.096,0.257,0.157,0.39,0.064
Loy Vaught,2001,33.0,51,3.3,3.4,0.5,-6.0,0.107,0.263,0.165,0.484,0.068
Luc Longley,1997,28.0,59,9.1,5.6,2.4,10.4,0.095,0.159,0.1969999999999999,0.499,0.141
Luc Longley,1998,29.0,58,11.4,5.9,2.8,7.5,0.075,0.151,0.212,0.492,0.151
Luc Longley,1999,30.0,39,8.7,5.7,1.2,4.8,0.072,0.2019999999999999,0.188,0.524,0.0819999999999999
Luc Longley,2000,31.0,72,6.3,4.5,1.1,0.5,0.078,0.171,0.182,0.512,0.086
Luc Longley,2001,32.0,25,2.0,2.6,0.3,6.6,0.103,0.145,0.136,0.3989999999999999,0.04
Luc Mbah a Moute,2009,22.0,82,7.2,5.9,1.1,-0.6,0.102,0.176,0.144,0.516,0.064
Luc Mbah a Moute,2010,23.0,73,6.2,5.5,1.1,1.4,0.096,0.15,0.121,0.53,0.067
Luc Mbah a Moute,2011,24.0,79,6.7,5.3,0.9,-0.6,0.09,0.145,0.132,0.518,0.054
Luc Mbah a Moute,2012,25.0,43,7.7,5.3,0.7,3.2,0.084,0.162,0.152,0.544,0.044
Luc Mbah a Moute,2013,26.0,58,6.7,4.4,0.9,-0.4,0.069,0.138,0.1669999999999999,0.447,0.063
Luc Mbah a Moute,2014,27.0,64,3.5,2.3,0.6,-7.4,0.059,0.103,0.115,0.503,0.0559999999999999
Luc Mbah a Moute,2015,28.0,67,9.9,4.9,1.6,-9.3,0.044,0.144,0.188,0.466,0.1009999999999999
Luc Mbah a Moute,2016,29.0,75,3.1,2.3,0.4,11.5,0.053,0.09,0.0969999999999999,0.498,0.032
Luc Mbah a Moute,2017,30.0,80,6.1,2.1,0.5,10.3,0.0289999999999999,0.075,0.1169999999999999,0.581,0.0289999999999999
Luc Mbah a Moute,2018,31.0,61,7.5,3.0,0.9,9.7,0.015,0.102,0.128,0.595,0.052
Luc Mbah a Moute,2019,32.0,4,5.0,1.8,0.5,7.8,0.034,0.065,0.141,0.495,0.045
Luc Mbah a Moute,2020,33.0,3,1.7,0.7,0.0,-11.3,0.033,0.037,0.108,0.425,0.0
Lucas Nogueira,2015,22.0,6,1.0,1.8,0.2,-20.7,0.067,0.45,0.1989999999999999,0.307,0.071
Lucas Nogueira,2016,23.0,29,2.2,1.6,0.2,8.1,0.087,0.136,0.125,0.642,0.044
Lucas Nogueira,2017,24.0,57,4.4,4.3,0.7,9.8,0.084,0.158,0.095,0.682,0.053
Lucas Nogueira,2018,25.0,49,2.5,1.8,0.4,9.3,0.044,0.16,0.114,0.6609999999999999,0.074
Lucious Harris,1997,26.0,54,5.4,1.3,0.9,-5.5,0.036,0.065,0.184,0.466,0.105
Lucious Harris,1998,27.0,50,3.8,1.0,0.8,2.0,0.036,0.057,0.148,0.475,0.098
Lucious Harris,1999,28.0,36,5.4,1.9,0.9,4.9,0.039,0.089,0.1669999999999999,0.477,0.091
Lucious Harris,2000,29.0,77,6.7,2.4,1.3,-0.3,0.038,0.103,0.1639999999999999,0.506,0.11
Lucious Harris,2001,30.0,73,9.4,3.9,1.8,-5.8,0.038,0.127,0.1639999999999999,0.498,0.109
Lucious Harris,2002,31.0,74,9.1,2.8,1.6,4.0,0.036,0.119,0.198,0.556,0.136
Lucious Harris,2003,32.0,77,10.3,3.0,2.0,2.8,0.036,0.099,0.2,0.494,0.139
Lucious Harris,2004,33.0,69,6.9,2.0,2.0,3.0,0.032,0.078,0.175,0.481,0.154
Lucious Harris,2005,34.0,73,4.3,1.7,0.7,-1.6,0.038,0.085,0.145,0.475,0.073
Luguentz Dort,2020,21.0,36,6.8,2.3,0.8,4.4,0.03,0.066,0.139,0.506,0.045
Luguentz Dort,2021,22.0,52,14.0,3.6,1.7,-7.2,0.023,0.092,0.218,0.513,0.09
Luguentz Dort,2022,23.0,51,17.2,4.2,1.7,-8.1,0.02,0.0969999999999999,0.228,0.541,0.087
Luguentz Dort,2023,24.0,74,13.7,4.6,2.1,0.9,0.053,0.092,0.1939999999999999,0.513,0.09
Luis Flores,2005,24.0,16,2.2,0.2,0.7,13.1,0.015,0.0289999999999999,0.242,0.586,0.262
Luis Montero,2016,23.0,12,1.2,0.3,0.1,-58.0,0.0,0.118,0.266,0.337,0.067
Luis Montero,2018,25.0,2,0.0,1.0,0.0,-29.4,0.0,0.222,0.1669999999999999,0.0,0.0
Luis Scola,2008,28.0,82,10.3,6.4,1.3,4.1,0.0969999999999999,0.195,0.1969999999999999,0.5479999999999999,0.088
Luis Scola,2009,29.0,82,12.7,8.8,1.5,4.5,0.098,0.233,0.1939999999999999,0.5720000000000001,0.083
Luis Scola,2010,30.0,82,16.2,8.6,2.1,-2.6,0.073,0.237,0.228,0.55,0.11
Luis Scola,2011,31.0,74,18.3,8.2,2.5,3.0,0.07,0.217,0.255,0.5379999999999999,0.131
Luis Scola,2012,32.0,66,15.5,6.5,2.1,1.8,0.07,0.172,0.248,0.526,0.118
Luis Scola,2013,33.0,82,12.8,6.6,2.2,-6.3,0.08,0.206,0.23,0.516,0.14
Luis Scola,2014,34.0,82,7.6,4.8,1.0,0.1,0.072,0.242,0.237,0.505,0.106
Luis Scola,2015,35.0,81,9.4,6.5,1.3,0.0,0.095,0.259,0.225,0.515,0.11
