PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,player_name
1628467,2024-25,00,1610612742,DAL,32.0,1,0,15.0,1,3,0.333,1,1,1.0,0,0,0.0,0,4,4,1,0,1,0,1,3,Maxi Kleber
1629723,2024-25,00,1610612763,MEM,28.0,2,0,37.0,3,4,0.75,3,4,0.75,3,4,0.75,3,8,11,3,2,1,1,4,12,John Konchar
1628436,2024-25,00,1610612738,BOS,29.0,2,0,36.0,4,6,0.667,0,0,0.0,0,0,0.0,3,4,7,2,1,1,0,4,8,Luke Kornet
1630249,2024-25,00,1610612737,ATL,24.0,2,0,26.0,2,4,0.5,0,2,0.0,2,3,0.667,0,1,1,2,1,1,1,6,6,Vit Krejci
1630228,2024-25,00,1610612744,GSW,22.0,2,2,37.0,4,14,0.286,0,3,0.0,4,6,0.667,1,4,5,2,0,2,4,3,12,Jonathan Kuminga
1628398,2024-25,00,1610612764,WAS,29.0,1,1,28.0,6,16,0.375,0,5,0.0,0,0,0.0,0,2,2,1,1,1,1,1,12,Kyle Kuzma
1631222,2024-25,00,1610612763,MEM,22.0,2,0,40.0,4,8,0.5,1,4,0.25,2,5,0.4,3,4,7,4,0,1,2,6,11,Jake LaRavia
203897,2024-25,00,1610612741,CHI,29.0,2,2,70.0,19,32,0.594,7,14,0.5,7,9,0.778,2,8,10,4,0,2,8,4,52,Zach LaVine
1629111,2024-25,00,1610612745,HOU,29.0,2,0,17.0,2,4,0.5,1,1,1.0,0,0,0.0,4,2,6,2,0,0,0,1,5,Jock Landale
1627747,2024-25,00,1610612739,CLE,30.0,2,0,40.0,12,16,0.75,3,4,0.75,1,4,0.25,1,3,4,6,3,1,0,2,28,Caris LeVert
203458,2024-25,00,1610612758,SAC,31.0,1,0,6.0,1,1,1.0,0,0,0.0,1,2,0.5,0,2,2,0,0,1,1,1,3,Alex Len
203081,2024-25,00,1610612749,MIL,34.0,2,2,74.0,20,40,0.5,9,24,0.375,9,10,0.9,3,10,13,14,0,0,8,2,58,Damian Lillard
1641726,2024-25,00,1610612742,DAL,20.0,1,0,28.0,6,8,0.75,0,0,0.0,3,5,0.6,4,7,11,6,1,0,2,4,15,Dereck Lively II
1626172,2024-25,00,1610612744,GSW,28.0,2,0,28.0,4,8,0.5,0,0,0.0,3,4,0.75,10,6,16,3,1,2,2,5,11,Kevon Looney
201572,2024-25,00,1610612749,MIL,36.0,2,2,65.0,5,21,0.238,2,12,0.167,5,6,0.833,1,11,12,7,0,9,6,7,17,Brook Lopez
200768,2024-25,00,1610612755,PHI,38.0,2,1,53.0,7,12,0.583,6,10,0.6,7,9,0.778,0,5,5,8,3,0,2,6,27,Kyle Lowry
1626168,2024-25,00,1610612758,SAC,28.0,1,0,11.0,1,4,0.25,1,3,0.333,0,0,0.0,0,1,1,1,1,0,0,1,3,Trey Lyles
1630572,2024-25,00,1610612759,SAS,25.0,1,0,6.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,1,1,1,0,Sandro Mamukelashvili
1629611,2024-25,00,1610612746,LAC,28.0,1,1,27.0,4,6,0.667,0,1,0.0,0,3,0.0,1,4,5,4,1,0,1,6,8,Terance Mann
1630544,2024-25,00,1610612766,CHA,23.0,2,0,54.0,14,35,0.4,6,15,0.4,7,7,1.0,6,3,9,5,1,1,6,5,41,Tre Mann
1628374,2024-25,00,1610612762,UTA,27.0,2,2,61.0,13,32,0.406,5,12,0.417,17,21,0.81,3,14,17,4,1,0,4,2,48,Lauri Markkanen
1630230,2024-25,00,1610612742,DAL,26.0,1,0,21.0,1,6,0.167,0,2,0.0,0,0,0.0,0,1,1,3,0,0,0,1,2,Naji Marshall
1628997,2024-25,00,1610612755,PHI,29.0,2,1,71.0,7,16,0.438,0,2,0.0,9,12,0.75,8,6,14,7,0,2,6,8,23,Caleb Martin
1628998,2024-25,00,1610612766,CHA,29.0,2,2,47.0,3,11,0.273,2,7,0.286,3,4,0.75,4,9,13,2,0,1,0,5,11,Cody Martin
1630231,2024-25,00,1610612755,PHI,23.0,2,1,39.0,2,4,0.5,0,0,0.0,1,2,0.5,2,6,8,3,1,1,0,7,5,KJ Martin
1629726,2024-25,00,1610612737,ATL,28.0,1,0,19.0,2,3,0.667,2,3,0.667,2,2,1.0,0,1,1,0,0,0,0,2,8,Garrison Mathews
1631097,2024-25,00,1610612754,IND,22.0,2,0,51.0,13,21,0.619,4,8,0.5,9,13,0.692,1,7,8,2,1,0,4,4,39,Bennedict Mathurin
1630178,2024-25,00,1610612755,PHI,23.0,2,2,80.0,16,54,0.296,4,21,0.19,13,16,0.813,0,8,8,7,2,1,2,6,49,Tyrese Maxey
1630540,2024-25,00,1610612752,NYK,24.0,2,0,46.0,11,14,0.786,6,7,0.857,2,3,0.667,0,2,2,4,0,0,3,4,30,Miles McBride
203468,2024-25,00,1610612740,NOP,33.0,2,2,70.0,17,36,0.472,9,20,0.45,0,0,0.0,0,4,4,8,5,2,1,3,43,CJ McCollum
204456,2024-25,00,1610612754,IND,32.0,2,0,32.0,10,12,0.833,0,0,0.0,1,2,0.5,0,4,4,9,1,0,3,0,21,T.J. McConnell
1630183,2024-25,00,1610612750,MIN,24.0,2,2,43.0,5,17,0.294,0,7,0.0,2,2,1.0,2,2,4,4,1,1,3,8,12,Jaden McDaniels
203926,2024-25,00,1610612758,SAC,32.0,1,0,6.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,Doug McDermott
1629001,2024-25,00,1610612744,GSW,26.0,2,0,33.0,4,15,0.267,2,11,0.182,1,2,0.5,1,2,3,8,3,1,3,8,11,De'Anthony Melton
1630241,2024-25,00,1610612739,CLE,28.0,2,0,32.0,2,8,0.25,1,7,0.143,2,2,1.0,0,1,1,3,1,0,0,5,7,Sam Merrill
203995,2024-25,00,1610612766,CHA,30.0,2,0,35.0,3,15,0.2,1,6,0.167,0,0,0.0,5,6,11,2,1,0,4,1,7,Vasilije Micic
1641706,2024-25,00,1610612766,CHA,21.0,1,1,11.0,2,4,0.5,1,2,0.5,1,1,1.0,1,0,1,1,1,0,1,0,6,Brandon Miller
201988,2024-25,00,1610612762,UTA,36.0,2,0,34.0,3,7,0.429,1,5,0.2,0,0,0.0,0,2,2,1,1,1,1,3,7,Patty Mills
1630558,2024-25,00,1610612761,TOR,26.0,2,1,44.0,7,15,0.467,2,7,0.286,0,0,0.0,0,3,3,6,2,0,8,6,16,Davion Mitchell
1628378,2024-25,00,1610612739,CLE,28.0,2,2,58.0,15,35,0.429,3,13,0.231,7,11,0.636,1,3,4,8,3,1,4,5,40,Donovan Mitchell
1630596,2024-25,00,1610612739,CLE,23.0,2,2,59.0,15,26,0.577,3,5,0.6,8,8,1.0,5,10,15,6,6,5,5,3,41,Evan Mobley
1628370,2024-25,00,1610612758,SAC,26.0,1,0,26.0,6,9,0.667,1,2,0.5,4,5,0.8,0,1,1,4,0,0,0,1,17,Malik Monk
1630541,2024-25,00,1610612744,GSW,22.0,2,0,34.0,10,21,0.476,5,13,0.385,2,2,1.0,0,3,3,3,2,0,2,3,27,Moses Moody
1631111,2024-25,00,1610612765,DET,23.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,Wendell Moore Jr.
1629630,2024-25,00,1610612763,MEM,25.0,2,2,52.0,15,29,0.517,2,6,0.333,14,18,0.778,0,5,5,12,1,0,9,5,46,Ja Morant
1628420,2024-25,00,1610612756,PHX,29.0,2,0,26.0,4,8,0.5,2,5,0.4,3,4,0.75,1,2,3,5,3,0,0,0,13,Monte Morris
1627749,2024-25,00,1610612740,NOP,28.0,1,1,30.0,4,15,0.267,0,3,0.0,6,7,0.857,0,8,8,10,1,0,1,0,14,Dejounte Murray
1627750,2024-25,00,1610612743,DEN,27.0,1,1,38.0,4,13,0.308,2,5,0.4,2,2,1.0,2,4,6,4,2,0,3,2,12,Jamal Murray
1631099,2024-25,00,1610612758,SAC,24.0,1,1,43.0,8,17,0.471,5,10,0.5,2,2,1.0,2,9,11,2,0,0,0,3,23,Keegan Murray
1631200,2024-25,00,1610612757,POR,24.0,2,0,25.0,3,7,0.429,1,2,0.5,1,4,0.25,2,2,4,3,0,0,1,2,8,Kris Murray
1629614,2024-25,00,1610612754,IND,24.0,2,2,56.0,4,11,0.364,0,4,0.0,2,2,1.0,0,4,4,9,3,0,5,3,10,Andrew Nembhard
1630174,2024-25,00,1610612754,IND,25.0,2,2,36.0,4,9,0.444,1,3,0.333,2,2,1.0,2,2,4,0,2,1,1,7,11,Aaron Nesmith
1627777,2024-25,00,1610612739,CLE,31.0,2,0,34.0,5,8,0.625,4,6,0.667,0,0,0.0,0,6,6,0,0,0,2,3,14,Georges Niang
1630192,2024-25,00,1610612743,DEN,23.0,1,0,2.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,Zeke Nnaji
203994,2024-25,00,1610612756,PHX,30.0,2,2,41.0,3,10,0.3,1,7,0.143,8,10,0.8,1,15,16,6,2,1,8,8,15,Jusuf Nurkic
1626220,2024-25,00,1610612756,PHX,31.0,2,0,52.0,4,10,0.4,2,6,0.333,2,2,1.0,1,8,9,5,2,1,5,4,12,Royce O'Neale
1630168,2024-25,00,1610612737,ATL,23.0,2,0,55.0,14,18,0.778,1,2,0.5,6,6,1.0,4,12,16,4,1,3,2,4,35,Onyeka Okongwu
1630171,2024-25,00,1610612739,CLE,23.0,2,0,37.0,3,4,0.75,0,0,0.0,1,2,0.5,1,3,4,5,0,1,1,4,7,Isaac Okoro
1626162,2024-25,00,1610612755,PHI,28.0,2,2,70.0,17,35,0.486,4,12,0.333,11,14,0.786,1,3,4,3,2,0,5,8,49,Kelly Oubre Jr.
101108,2024-25,00,1610612759,SAS,39.0,1,1,29.0,1,6,0.167,1,4,0.25,0,0,0.0,0,7,7,8,1,0,2,3,3,Chris Paul
1626166,2024-25,00,1610612752,NYK,30.0,2,0,43.0,8,19,0.421,2,9,0.222,0,1,0.0,2,3,5,7,2,0,1,4,18,Cameron Payne
1627780,2024-25,00,1610612744,GSW,31.0,2,0,27.0,5,7,0.714,0,2,0.0,2,2,1.0,0,2,2,5,5,0,0,1,12,Gary Payton II
1641809,2024-25,00,1610612738,BOS,24.0,1,0,4.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,2,1,0,0,Drew Peterson
1641763,2024-25,00,1610612741,CHI,20.0,2,0,26.0,2,5,0.4,1,4,0.25,0,0,0.0,1,1,2,1,2,0,0,1,5,Julian Phillips
1629618,2024-25,00,1610612743,DEN,25.0,1,0,2.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,Jalen Pickett
1630590,2024-25,00,1610612763,MEM,23.0,2,0,46.0,7,15,0.467,2,5,0.4,3,6,0.5,1,5,6,11,3,1,3,5,19,Scotty Pippen Jr.
203486,2024-25,00,1610612756,PHX,34.0,2,0,33.0,5,6,0.833,0,0,0.0,4,6,0.667,2,7,9,1,1,1,1,5,14,Mason Plumlee
1641764,2024-25,00,1610612744,GSW,21.0,2,0,50.0,7,19,0.368,1,9,0.111,0,0,0.0,5,7,12,5,2,1,3,5,15,Brandin Podziemski
1627751,2024-25,00,1610612761,TOR,29.0,2,2,54.0,7,14,0.5,0,0,0.0,11,15,0.733,4,14,18,5,0,4,7,8,25,Jakob Poeltl
1629673,2024-25,00,1610612764,WAS,25.0,1,1,32.0,9,17,0.529,6,11,0.545,2,2,1.0,0,1,1,4,4,1,4,3,26,Jordan Poole
1641854,2024-25,00,1610612739,CLE,24.0,2,0,10.0,2,5,0.4,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,0,4,Craig Porter Jr.
1629008,2024-25,00,1610612743,DEN,26.0,1,1,32.0,5,17,0.294,3,10,0.3,2,2,1.0,1,7,8,2,1,0,1,2,15,Michael Porter Jr.
1626171,2024-25,00,1610612749,MIL,29.0,2,0,54.0,11,19,0.579,2,4,0.5,1,1,1.0,3,12,15,4,3,1,5,4,25,Bobby Portis
203939,2024-25,00,1610612742,DAL,33.0,1,0,2.0,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,Dwight Powell
1626181,2024-25,00,1610612746,LAC,31.0,1,1,40.0,5,16,0.313,1,7,0.143,6,6,1.0,1,3,4,4,0,1,3,0,17,Norman Powell
1627752,2024-25,00,1610612749,MIL,30.0,2,2,60.0,11,14,0.786,5,6,0.833,0,0,0.0,3,10,13,5,1,0,0,6,27,Taurean Prince
1630202,2024-25,00,1610612738,BOS,26.0,2,0,53.0,6,21,0.286,6,19,0.316,0,0,0.0,1,4,5,6,0,0,1,3,18,Payton Pritchard
1641765,2024-25,00,1610612742,DAL,22.0,1,0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,Olivier-Maxence Prosper
1629674,2024-25,00,1610612738,BOS,25.0,2,0,18.0,5,7,0.714,0,1,0.0,2,2,1.0,4,3,7,0,0,0,1,5,12,Neemias Queta
1630193,2024-25,00,1610612761,TOR,25.0,1,1,14.0,4,9,0.444,2,4,0.5,3,4,0.75,0,2,2,4,1,0,2,2,13,Immanuel Quickley
1631311,2024-25,00,1610612755,PHI,23.0,1,0,3.0,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,1,0,0,0,0,0,Lester Quinones
203944,2024-25,00,1610612750,MIN,29.0,2,2,69.0,18,27,0.667,6,9,0.667,7,10,0.7,3,11,14,8,0,0,5,6,49,Julius Randle
1641871,2024-25,00,1610612757,POR,28.0,1,0,3.0,1,2,0.5,1,1,1.0,0,0,0.0,1,0,1,1,0,0,1,0,3,Duop Reath
1630559,2024-25,00,1610612747,LAL,26.0,2,2,73.0,14,26,0.538,5,12,0.417,5,7,0.714,4,9,13,12,4,2,4,8,38,Austin Reaves
1630194,2024-25,00,1610612765,DET,25.0,1,0,7.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,2,0,0,Paul Reed
1629675,2024-25,00,1610612750,MIN,25.0,2,0,53.0,9,18,0.5,6,11,0.545,7,7,1.0,1,16,17,4,0,0,3,7,31,Naz Reid
1630208,2024-25,00,1610612766,CHA,26.0,2,2,54.0,6,10,0.6,0,0,0.0,6,10,0.6,8,13,21,3,0,3,2,6,18,Nick Richards
1629130,2024-25,00,1610612748,MIA,30.0,1,0,20.0,2,7,0.286,2,5,0.4,0,0,0.0,0,1,1,1,0,0,0,4,6,Duncan Robinson
1630526,2024-25,00,1610612740,NOP,23.0,2,0,11.0,2,3,0.667,2,3,0.667,0,0,0.0,0,3,3,1,1,0,2,2,6,Jeremiah Robinson-Earl
1631157,2024-25,00,1610612749,MIL,22.0,2,0,3.0,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,1,2,Ryan Rollins
1626179,2024-25,00,1610612748,MIA,30.0,1,1,32.0,5,15,0.333,2,7,0.286,7,7,1.0,0,6,6,5,0,2,3,0,19,Terry Rozier
1641712,2024-25,00,1610612757,POR,20.0,1,0,17.0,3,4,0.75,0,1,0.0,0,0,0.0,1,2,3,0,1,0,0,2,6,Rayan Rupert
1626156,2024-25,00,1610612747,LAL,28.0,2,2,64.0,5,18,0.278,2,10,0.2,2,2,1.0,1,2,3,10,3,1,3,5,14,D'Angelo Russell
1627734,2024-25,00,1610612758,SAC,28.0,1,1,38.0,8,13,0.615,3,4,0.75,5,8,0.625,1,7,8,1,2,1,4,4,24,Domantas Sabonis
1630611,2024-25,00,1610612744,GSW,22.0,2,0,11.0,1,1,1.0,0,0,0.0,1,2,0.5,0,4,4,1,0,0,1,3,3,Gui Santos
203967,2024-25,00,1610612743,DEN,30.0,1,0,11.0,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,1,2,Dario Saric
1631204,2024-25,00,1610612765,DET,24.0,2,0,5.0,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,2,0,0,0,0,2,Marcus Sasser
203471,2024-25,00,1610612751,BKN,31.0,2,2,67.0,12,28,0.429,5,10,0.5,4,6,0.667,0,4,4,13,2,0,7,7,33,Dennis Schroder
1630578,2024-25,00,1610612745,HOU,22.0,2,2,66.0,15,35,0.429,2,5,0.4,9,12,0.75,11,22,33,7,5,1,6,7,41,Alperen Sengun
1641729,2024-25,00,1610612762,UTA,20.0,2,0,30.0,4,11,0.364,2,7,0.286,2,3,0.667,4,1,5,0,2,0,1,1,12,Brice Sensabaugh
1629012,2024-25,00,1610612762,UTA,25.0,2,2,46.0,9,21,0.429,0,2,0.0,10,13,0.769,1,3,4,4,1,1,8,3,28,Collin Sexton
1641767,2024-25,00,1610612754,IND,23.0,2,0,18.0,2,4,0.5,0,1,0.0,0,0,0.0,0,2,2,0,0,1,0,8,4,Ben Sheppard
1627783,2024-25,00,1610612754,IND,30.0,2,2,55.0,13,26,0.5,1,7,0.143,4,5,0.8,5,8,13,11,2,0,2,1,31,Pascal Siakam
1627732,2024-25,00,1610612751,BKN,28.0,2,2,48.0,5,9,0.556,0,0,0.0,3,4,0.75,2,9,11,11,1,2,10,10,13,Ben Simmons
1629014,2024-25,00,1610612757,POR,25.0,2,2,69.0,11,32,0.344,4,16,0.25,13,14,0.929,0,3,3,10,2,0,9,5,39,Anfernee Simons
1630579,2024-25,00,1610612752,NYK,26.0,2,0,39.0,3,4,0.75,0,0,0.0,0,0,0.0,3,8,11,1,0,2,1,1,6,Jericho Sims
203935,2024-25,00,1610612763,MEM,30.0,2,2,46.0,4,15,0.267,2,7,0.286,8,9,0.889,3,3,6,3,2,0,4,7,18,Marcus Smart
1630696,2024-25,00,1610612748,MIA,26.0,1,0,6.0,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,1,0,0,0,Dru Smith
1630188,2024-25,00,1610612741,CHI,24.0,2,0,32.0,9,17,0.529,4,8,0.5,4,4,1.0,6,4,10,1,1,0,1,6,26,Jalen Smith
1631095,2024-25,00,1610612745,HOU,21.0,2,2,68.0,7,20,0.35,2,8,0.25,6,7,0.857,7,14,21,5,0,3,3,7,22,Jabari Smith Jr.
1631110,2024-25,00,1610612759,SAS,21.0,1,1,27.0,6,11,0.545,1,2,0.5,5,7,0.714,2,4,6,2,0,0,4,4,18,Jeremy Sochan
1630531,2024-25,00,1610612738,BOS,22.0,1,0,6.0,0,1,0.0,0,0,0.0,1,2,0.5,2,1,3,1,0,0,0,0,1,Jaden Springer
1630191,2024-25,00,1610612765,DET,23.0,2,0,28.0,1,2,0.5,0,1,0.0,0,0,0.0,2,5,7,3,2,2,5,7,2,Isaiah Stewart
1631124,2024-25,00,1610612743,DEN,22.0,1,0,17.0,3,6,0.5,0,2,0.0,0,0,0.0,0,0,0,1,1,0,1,2,6,Julian Strawther
1630591,2024-25,00,1610612753,ORL,23.0,2,2,34.0,6,10,0.6,3,5,0.6,6,6,1.0,0,7,7,5,2,0,4,5,21,Jalen Suggs
1630256,2024-25,00,1610612745,HOU,28.0,1,0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0,Jae'Sean Tate
1628369,2024-25,00,1610612738,BOS,26.0,2,2,59.0,23,38,0.605,11,22,0.5,5,9,0.556,2,13,15,16,2,1,2,2,62,Jayson Tatum
202066,2024-25,00,1610612761,TOR,38.0,2,0,9.0,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,2,1,0,0,2,2,Garrett Temple
1631207,2024-25,00,1610612741,CHI,22.0,2,0,14.0,0,1,0.0,0,0,0.0,3,4,0.75,1,1,2,1,2,1,0,2,3,Dalen Terry
1628464,2024-25,00,1610612740,NOP,32.0,2,2,37.0,4,9,0.444,0,3,0.0,5,6,0.833,1,7,8,7,2,3,3,6,13,Daniel Theis
1630560,2024-25,00,1610612751,BKN,23.0,2,2,69.0,21,44,0.477,10,18,0.556,8,9,0.889,3,8,11,6,3,0,5,6,60,Cam Thomas
1641708,2024-25,00,1610612745,HOU,21.0,2,0,46.0,7,15,0.467,1,3,0.333,7,9,0.778,4,6,10,3,0,1,8,6,22,Amen Thompson
202691,2024-25,00,1610612742,DAL,34.0,1,1,26.0,7,13,0.538,6,10,0.6,2,2,1.0,3,4,7,1,3,0,0,1,22,Klay Thompson
202684,2024-25,00,1610612739,CLE,33.0,1,0,9.0,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,Tristan Thompson
1630214,2024-25,00,1610612738,BOS,25.0,2,0,33.0,4,10,0.4,2,6,0.333,0,0,0.0,3,5,8,3,0,0,1,2,10,Xavier Tillman
1631210,2024-25,00,1610612752,NYK,24.0,1,0,3.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,Jacob Toppin
1630167,2024-25,00,1610612754,IND,26.0,2,0,36.0,5,8,0.625,0,2,0.0,0,0,0.0,0,2,2,6,1,1,0,3,10,Obi Toppin
1626157,2024-25,00,1610612752,NYK,28.0,2,2,56.0,10,20,0.5,3,4,0.75,10,11,0.909,4,18,22,3,1,2,0,3,33,Karl-Anthony Towns
1629018,2024-25,00,1610612749,MIL,25.0,2,2,68.0,6,14,0.429,4,10,0.4,5,5,1.0,0,3,3,2,2,0,0,7,21,Gary Trent Jr.
1626167,2024-25,00,1610612754,IND,28.0,2,2,59.0,12,23,0.522,3,11,0.273,6,8,0.75,1,15,16,5,0,7,6,8,33,Myles Turner
1641816,2024-25,00,1610612743,DEN,24.0,1,0,2.0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,Hunter Tyson
202685,2024-25,00,1610612764,WAS,32.0,1,0,20.0,8,13,0.615,0,0,0.0,2,2,1.0,2,3,5,2,0,0,0,0,18,Jonas Valanciunas
1627832,2024-25,00,1610612745,HOU,30.0,2,2,68.0,9,27,0.333,7,20,0.35,5,8,0.625,2,5,7,9,3,0,2,5,30,Fred VanVleet
1629216,2024-25,00,1610612747,LAL,28.0,2,0,38.0,3,7,0.429,1,3,0.333,0,0,0.0,1,3,4,2,3,0,2,5,7,Gabe Vincent
202696,2024-25,00,1610612741,CHI,34.0,2,2,63.0,15,29,0.517,5,11,0.455,8,9,0.889,4,17,21,5,0,0,2,7,43,Nikola Vucevic
1629731,2024-25,00,1610612739,CLE,27.0,2,2,46.0,9,14,0.643,6,10,0.6,0,1,0.0,1,12,13,2,4,0,0,5,24,Dean Wade
1630532,2024-25,00,1610612753,ORL,23.0,2,2,62.0,20,35,0.571,6,12,0.5,6,6,1.0,3,7,10,9,3,1,3,5,52,Franz Wagner
1629021,2024-25,00,1610612753,ORL,27.0,2,0,31.0,9,12,0.75,2,5,0.4,5,6,0.833,1,8,9,2,1,1,4,7,25,Moritz Wagner
1631133,2024-25,00,1610612757,POR,22.0,2,0,24.0,1,3,0.333,0,2,0.0,0,0,0.0,1,5,6,0,0,0,1,4,2,Jabari Walker
1641716,2024-25,00,1610612754,IND,21.0,2,0,26.0,5,10,0.5,2,6,0.333,3,3,1.0,2,3,5,4,2,0,1,3,15,Jarace Walker
1641717,2024-25,00,1610612760,OKC,20.0,1,0,23.0,2,7,0.286,0,1,0.0,0,0,0.0,2,2,4,0,2,0,0,1,4,Cason Wallace
1641775,2024-25,00,1610612738,BOS,20.0,2,0,16.0,0,4,0.0,0,3,0.0,0,0,0.0,0,0,0,1,0,1,0,1,0,Jordan Walsh
1629023,2024-25,00,1610612742,DAL,26.0,1,1,26.0,4,11,0.364,2,7,0.286,1,2,0.5,2,3,5,2,1,0,0,1,11,P.J. Washington
1630322,2024-25,00,1610612744,GSW,27.0,1,0,5.0,3,3,1.0,2,2,1.0,0,0,0.0,0,1,1,0,0,0,0,2,8,Lindy Waters III
1631212,2024-25,00,1610612743,DEN,22.0,1,0,15.0,1,7,0.143,0,4,0.0,0,0,0.0,2,4,6,1,0,2,0,0,2,Peyton Watson
1641705,2024-25,00,1610612759,SAS,20.0,1,1,28.0,5,18,0.278,1,8,0.125,6,6,1.0,2,7,9,1,0,1,4,1,17,Victor Wembanyama
1631104,2024-25,00,1610612759,SAS,21.0,1,0,9.0,2,3,0.667,0,0,0.0,2,2,1.0,0,0,0,2,0,0,0,0,6,Blake Wesley
201566,2024-25,00,1610612743,DEN,35.0,1,0,21.0,2,10,0.2,1,6,0.167,1,4,0.25,1,4,5,5,1,2,2,0,6,Russell Westbrook
1629632,2024-25,00,1610612741,CHI,24.0,2,2,69.0,16,33,0.485,7,18,0.389,6,6,1.0,0,14,14,11,5,1,7,2,45,Coby White
1628401,2024-25,00,1610612738,BOS,30.0,2,2,56.0,14,24,0.583,10,17,0.588,5,6,0.833,1,6,7,8,2,0,1,2,43,Derrick White
1641715,2024-25,00,1610612745,HOU,20.0,2,0,22.0,7,16,0.438,0,5,0.0,1,3,0.333,1,2,3,0,0,0,1,6,15,Cam Whitmore
1630598,2024-25,00,1610612760,OKC,25.0,1,0,20.0,7,9,0.778,1,2,0.5,0,0,0.0,0,6,6,1,0,2,1,1,15,Aaron Wiggins
203952,2024-25,00,1610612744,GSW,29.0,2,2,46.0,11,25,0.44,6,11,0.545,2,2,1.0,7,10,17,7,0,2,2,6,30,Andrew Wiggins
1629684,2024-25,00,1610612766,CHA,25.0,2,0,54.0,5,13,0.385,4,10,0.4,3,4,0.75,3,5,8,7,2,1,3,8,17,Grant Williams
1631114,2024-25,00,1610612760,OKC,23.0,1,1,34.0,5,16,0.313,2,8,0.25,0,1,0.0,1,2,3,3,0,2,5,3,12,Jalen Williams
1631466,2024-25,00,1610612745,HOU,25.0,1,0,2.0,1,1,1.0,1,1,1.0,0,0,0.0,0,2,2,0,0,0,0,0,3,Nate Williams
1630172,2024-25,00,1610612741,CHI,23.0,2,2,60.0,7,18,0.389,3,8,0.375,2,3,0.667,3,5,8,5,3,1,3,2,19,Patrick Williams
1630533,2024-25,00,1610612751,BKN,23.0,2,0,35.0,6,13,0.462,3,5,0.6,1,2,0.5,2,8,10,2,1,0,2,6,16,Ziaire Williams
1629627,2024-25,00,1610612740,NOP,24.0,1,1,29.0,4,15,0.267,0,1,0.0,8,14,0.571,3,8,11,7,1,3,1,3,16,Zion Williamson
1630592,2024-25,00,1610612751,BKN,23.0,2,0,47.0,3,10,0.3,2,7,0.286,8,8,1.0,1,4,5,3,1,0,3,9,16,Jalen Wilson
1630164,2024-25,00,1610612754,IND,23.0,1,0,5.0,2,4,0.5,0,1,0.0,2,2,1.0,0,1,1,0,0,0,0,0,6,James Wiseman
1626153,2024-25,00,1610612749,MIL,32.0,2,0,26.0,3,6,0.5,1,3,0.333,0,0,0.0,0,0,0,3,2,0,0,1,7,Delon Wright
1629027,2024-25,00,1610612737,ATL,26.0,2,2,78.0,18,40,0.45,7,20,0.35,25,29,0.862,4,9,13,22,5,1,10,2,68,Trae Young
1627826,2024-25,00,1610612746,LAC,27.0,1,1,34.0,8,13,0.615,0,0,0.0,5,8,0.625,1,8,9,3,0,0,3,6,21,Ivica Zubac
